Orthogroup	s_cerevisiae_proteins	k_lactis_proteins
OG0003911	rna3009	rna1044
OG0003912	rna5373	rna1047
OG0003913	rna4588	rna1083
OG0003914	rna4218	rna1107
OG0003915	rna3656	rna1114
OG0003916	rna2563	rna1124
OG0003917	rna3439	rna1165
OG0003918	rna564	rna1243
OG0003919	rna569	rna1250
OG0003920	rna1448	rna1266
OG0003921	rna2741	rna1299
OG0003923	rna435	rna1426
OG0003924	rna4470	rna1450
OG0003925	rna1353	rna1472
OG0003926	rna4714	rna1487
OG0003927	rna4711	rna1492
OG0003928	rna4709	rna1495
OG0003929	rna2920	rna1519
OG0003931	rna1652	rna1545
OG0003932	rna658	rna1577
OG0003933	rna3668	rna1597
OG0003935	rna1230	rna1677
OG0003936	rna2159	rna1691
OG0003937	rna1769	rna1699
OG0003938	rna4876	rna1721
OG0003940	rna5768	rna1765
OG0003941	rna5066	rna1799
OG0003943	rna4429	rna1844
OG0003944	rna1176	rna1850
OG0003945	rna2286	rna1881
OG0003946	rna4663	rna1902
OG0003948	rna2025	rna1945
OG0003949	rna4165	rna1949
OG0003951	rna4181	rna1992
OG0003952	rna690	rna2022
OG0003953	rna5798	rna2067
OG0003954	rna5115	rna2168
OG0003956	rna587	rna2253
OG0003957	rna3894	rna2279
OG0003958	rna3895	rna2282
OG0003959	rna1817	rna2302
OG0003960	rna3040	rna2317
OG0003961	rna5625	rna2333
OG0003962	rna5632	rna2343
OG0003963	rna5637	rna2352
OG0003964	rna5949	rna2369
OG0003965	rna3880	rna2383
OG0003967	rna4967	rna2420
OG0003968	rna4964	rna2424
OG0003969	rna353	rna2439
OG0003970	rna6168	rna2447
OG0003971	rna3844	rna2463
OG0003972	rna4369	rna2505
OG0003973	rna4997	rna2527
OG0003974	rna1195	rna2579
OG0003975	rna2989	rna2674
OG0003977	rna2544	rna2696
OG0003978	rna2295	rna2701
OG0003979	rna477	rna2745
OG0003980	rna1917	rna2763
OG0003981	rna1099	rna2789
OG0003982	rna1105	rna2797
OG0003983	rna1116	rna2823
OG0003984	rna1133	rna2858
OG0003985	rna2528	rna2950
OG0003987	rna2532	rna2954
OG0003988	rna3786	rna2957
OG0003989	rna1756	rna2970
OG0003990	rna4234	rna2984
OG0003991	rna4648	rna3005
OG0003992	rna4832	rna3019
OG0003993	rna1325	rna3033
OG0003994	rna1336	rna3050
OG0003995	rna1340	rna3058
OG0003996	rna5546	rna3061
OG0003998	rna3948	rna3114
OG0003999	rna1922	rna3116
OG0004002	rna4243	rna3164
OG0004003	rna886	rna3172
OG0004004	rna3377	rna3193
OG0004005	rna106	rna3218
OG0004007	rna4844	rna3255
OG0004010	rna5279	rna3267
OG0004011	rna3592	rna3276
OG0004013	rna2909	rna3322
OG0004014	rna5144	rna3326
OG0004015	rna2052	rna3333
OG0004016	rna836	rna3348
OG0004017	rna1576	rna3373
OG0004018	rna201	rna3408
OG0004019	rna2180	rna3410
OG0004020	rna2177	rna3414
OG0004021	rna2175	rna3417
OG0004022	rna183	rna3488
OG0004023	rna6041	rna3506
OG0004024	rna5499	rna3520
OG0004025	rna1871	rna3572
OG0004026	rna3699	rna3600
OG0004027	rna3704	rna3608
OG0004028	rna2457	rna3633
OG0004029	rna2734	rna3640
OG0004031	rna3284	rna3669
OG0004032	rna1205	rna3684
OG0004033	rna946	rna3715
OG0004035	rna511	rna3770
OG0004036	rna5897	rna3797
OG0004037	rna776	rna3809
OG0004038	rna154	rna3827
OG0004039	rna1312	rna3886
OG0004040	rna2684	rna3902
OG0004041	rna1302	rna3903
OG0004042	rna861	rna3913
OG0004043	rna3308	rna3928
OG0004044	rna3295	rna3947
OG0004045	rna6025	rna3966
OG0004046	rna423	rna3972
OG0004047	rna6017	rna3979
OG0004048	rna413	rna3986
OG0004052	rna386	rna4039
OG0004053	rna385	rna4040
OG0004054	rna15	rna4060
OG0004057	rna496	rna4107
OG0004058	rna503	rna4136
OG0004059	rna506	rna4140
OG0004060	rna487	rna4141
OG0004063	rna806	rna4277
OG0004064	rna773	rna4307
OG0004066	rna858	rna4378
OG0004067	rna53	rna4387
OG0004068	rna2022	rna4457
OG0004069	rna2077	rna4472
OG0004070	rna2094	rna4515
OG0004071	rna2828	rna4534
OG0004073	rna1438	rna4545
OG0004076	rna5229	rna4572
OG0004077	rna1053	rna4580
OG0004078	rna187	rna4609
OG0004079	rna3164	rna4682
OG0004080	rna3171	rna4689
OG0004081	rna2389	rna4699
OG0004082	rna3823	rna4755
OG0004083	rna3492	rna4768
OG0004084	rna3730	rna4782
OG0004085	rna5476	rna4784
OG0004087	rna4616	rna4817
OG0004088	rna3862	rna4827
OG0004091	rna2373	rna4865
OG0004092	rna3915	rna4900
OG0004093	rna3919	rna4906
OG0004094	rna3928	rna4926
OG0004095	rna1078	rna4940
OG0004096	rna4120	rna4962
OG0004098	rna4963	rna4988
OG0004099	rna1288	rna5015
OG0004100	rna2608	rna5022
OG0004101	rna2385	rna5050
OG0004102	rna1890	rna5075
OG0004104	rna5529	rna5107
OG0004105	rna2698	rna5115
OG0004106	rna2704	rna5129
OG0004107	rna5020	rna5134
OG0004108	rna5298	rna5137
OG0004109	rna1844	rna5167
OG0004110	rna2545	rna5177
OG0004111	rna2552	rna5186
OG0004112	rna4553	rna5199
OG0004113	rna1485	rna5217
OG0004114	rna4534	rna5228
OG0004115	rna4517	rna5243
OG0004116	rna6084	rna5257
OG0004117	rna6081	rna5266
OG0004118	rna429	rna5299
OG0004164	rna1986	rna65
OG0004165	rna3661	rna124
OG0004166	rna3417	rna143
OG0004167	rna16	rna145
OG0004168	rna3123	rna241
OG0004171	rna4415	rna358
OG0004172	rna5392	rna473
OG0004173	rna5218	rna539
OG0004175	rna4456	rna560
OG0004176	rna4452	rna566
OG0004178	rna4253	rna668
OG0004180	rna4305	rna740
OG0004181	rna2234	rna784
OG0004182	rna3067	rna859
OG0004183	rna2276	rna869
OG0004184	rna4223	rna875
OG0004185	rna4750	rna906
OG0004186	rna6037	rna955
OG0004188	rna176	rna1068
OG0004189	rna3523	rna1082
OG0004190	rna3330	rna1138
OG0004191	rna539	rna1206
OG0004192	rna540	rna1207
OG0004193	rna1455	rna1257
OG0004194	rna5345	rna1351
OG0004195	rna925	rna1376
OG0004196	rna4699	rna1509
OG0004197	rna659	rna1576
OG0004198	rna1233	rna1664
OG0004199	rna5061	rna1793
OG0004201	rna4180	rna1995
OG0004202	rna4172	rna2004
OG0004204	rna5224	rna2042
OG0004205	rna1948	rna2048
OG0004207	rna3812	rna2226
OG0004208	rna3893	rna2277
OG0004209	rna4700	rna2309
OG0004210	rna1604	rna2512
OG0004211	rna1955	rna2555
OG0004213	rna6052	rna2575
OG0004214	rna5845	rna2611
OG0004215	rna4674	rna2621
OG0004217	rna1914	rna2761
OG0004219	rna3104	rna2776
OG0004220	rna1097	rna2787
OG0004221	rna1119	rna2841
OG0004222	rna1127	rna2850
OG0004223	rna1758	rna2968
OG0004224	rna751	rna3007
OG0004225	rna1332	rna3043
OG0004226	rna4249	rna3158
OG0004227	rna3358	rna3198
OG0004228	rna4846	rna3262
OG0004229	rna3629	rna3293
OG0004230	rna430	rna3296
OG0004231	rna5117	rna3313
OG0004232	rna194	rna3404
OG0004233	rna999	rna3498
OG0004234	rna6096	rna3556
OG0004235	rna6091	rna3570
OG0004236	rna2426	rna3672
OG0004237	rna216	rna3705
OG0004238	rna948	rna3720
OG0004239	rna3562	rna3752
OG0004240	rna2117	rna3785
OG0004241	rna2123	rna3793
OG0004242	rna4052	rna3805
OG0004243	rna775	rna3811
OG0004244	rna143	rna3845
OG0004245	rna4840	rna3868
OG0004246	rna1553	rna3951
OG0004247	rna406	rna3995
OG0004248	rna13	rna4067
OG0004249	rna10	rna4070
OG0004252	rna5723	rna4430
OG0004253	rna452	rna4484
OG0004254	rna1865	rna4541
OG0004255	rna5656	rna4554
OG0004256	rna1165	rna4634
OG0004257	rna3156	rna4670
OG0004258	rna3871	rna4816
OG0004259	rna3864	rna4824
OG0004260	rna4608	rna4832
OG0004261	rna5041	rna5104
OG0004262	rna5714	rna5162
OG0004263	rna2966	rna5289
OG0004313	rna1972	rna43
OG0004314	rna5574	rna99
OG0004315	rna630	rna270
OG0004316	rna3580	rna458
OG0004318	rna1564	rna491
OG0004319	rna5014	rna510
OG0004320	rna1941	rna527, rna528, rna5301
OG0004322	rna877	rna666
OG0004323	rna3403	rna698
OG0004324	rna4377	rna714
OG0004325	rna4393	rna741
OG0004326	rna2246	rna768
OG0004328	rna383	rna950
OG0004329	rna3340	rna1158
OG0004330	rna693	rna1170, rna1323
OG0004331	rna1461	rna1242
OG0004332	rna4901	rna1301
OG0004333	rna4914	rna1319
OG0004334	rna92	rna1366
OG0004335	rna4783	rna1459
OG0004336	rna4705	rna1501
OG0004338	rna5191	rna1558
OG0004340	rna1032	rna1713
OG0004341	rna3600	rna1745
OG0004342	rna4430	rna1843
OG0004343	rna2654	rna1930
OG0004344	rna4169	rna1958
OG0004345	rna1039	rna1968
OG0004346	rna5225	rna2041
OG0004348	rna3808	rna2223
OG0004349	rna5627	rna2337
OG0004350	rna4366	rna2498
OG0004351	rna2424	rna2563
OG0004353	rna5852	rna2623
OG0004354	rna2990	rna2673
OG0004355	rna6289	rna2731
OG0004356	rna6294	rna2940, rna4057
OG0004357	rna3780	rna2948
OG0004358	rna1333	rna3044
OG0004359	rna1335	rna3046
OG0004361	rna6277	rna3151
OG0004362	rna170	rna3182
OG0004363	rna3380	rna3189
OG0004364	rna161	rna3196
OG0004366	rna5135	rna3302
OG0004367	rna5438	rna3351
OG0004368	rna2172	rna3422
OG0004369	rna2597	rna3453
OG0004370	rna4597	rna3482
OG0004372	rna2028	rna3542
OG0004373	rna838	rna3592
OG0004374	rna2460	rna3628
OG0004376	rna3636	rna3738
OG0004378	rna5004	rna3954
OG0004380	rna4073	rna4278
OG0004381	rna2099	rna4353
OG0004382	rna5197	rna4359
OG0004383	rna6185	rna4418
OG0004384	rna457	rna4522
OG0004385	rna3870	rna4820
OG0004386	rna3869	rna4821
OG0004387	rna4613	rna4823
OG0004388	rna4123	rna4959
OG0004390	rna5323	rna4992
OG0004391	rna2574	rna5200
OG0004425	rna5794	rna187
OG0004427	rna3090	rna295
OG0004430	rna70	rna383
OG0004431	rna4789	rna428
OG0004432	rna5226	rna455
OG0004435	rna4440	rna590
OG0004436	rna2067	rna608
OG0004437	rna5874	rna612
OG0004438	rna4254	rna667
OG0004441	rna955	rna826
OG0004443	rna5357	rna907
OG0004444	rna341	rna918
OG0004445	rna6219	rna1019
OG0004447	rna310	rna1070
OG0004449	rna3655	rna1115
OG0004452	rna4895	rna1290
OG0004453	rna911	rna1353
OG0004455	rna438	rna1433
OG0004456	rna1665	rna1525
OG0004458	rna1025	rna1703
OG0004459	rna4509	rna1739
OG0004460	rna4067	rna1909
OG0004461	rna793	rna1915
OG0004462	rna786	rna1928
OG0004463	rna1272	rna1931
OG0004464	rna2024	rna1944
OG0004465	rna4162	rna1951
OG0004466	rna4173	rna2003
OG0004467	rna67	rna2006
OG0004470	rna1510	rna2085
OG0004472	rna3463	rna2177
OG0004474	rna1832	rna2274
OG0004475	rna3906	rna2297
OG0004477	rna1850	rna2381
OG0004478	rna4989	rna2390
OG0004479	rna2727	rna2396
OG0004480	rna731	rna2425
OG0004481	rna4133	rna2452
OG0004482	rna2718	rna2531
OG0004483	rna1275	rna2632
OG0004484	rna2659	rna2634
OG0004485	rna1583	rna2654
OG0004486	rna1578	rna2661
OG0004487	rna1573	rna2669
OG0004489	rna2313	rna2728
OG0004491	rna4947	rna2889
OG0004493	rna5536	rna3031
OG0004494	rna1337	rna3052
OG0004495	rna1634	rna3130
OG0004496	rna880	rna3156
OG0004498	rna3276	rna3370
OG0004499	rna2174	rna3420
OG0004501	rna3224	rna3460
OG0004502	rna5500	rna3519
OG0004503	rna898	rna3531
OG0004504	rna2451	rna3641
OG0004506	rna1321	rna3875
OG0004507	rna2683	rna3904
OG0004511	rna3196	rna4127
OG0004512	rna5104	rna4214
OG0004513	rna2884	rna4218
OG0004514	rna822	rna4303
OG0004515	rna4690	rna4335
OG0004519	rna5147	rna4594
OG0004521	rna3264	rna4626
OG0004522	rna5463	rna4762
OG0004523	rna1009	rna4854
OG0004524	rna1067	rna4913, rna4914
OG0004525	rna3921	rna4917
OG0004526	rna1077	rna4932
OG0004528	rna5033	rna5117
OG0004531	rna3884	rna5169
OG0004576	rna3752	rna20
OG0004578	rna1929	rna40
OG0004583	rna2205	rna382
OG0004584	rna620	rna492
OG0004585	rna619	rna493
OG0004587	rna1379	rna556
OG0004590	rna6282	rna673
OG0004592	rna6150	rna893
OG0004593	rna335	rna931
OG0004594	rna1269	rna969
OG0004595	rna6266	rna998
OG0004597	rna3649	rna1119
OG0004608	rna4715	rna1482
OG0004612	rna1252	rna1632
OG0004613	rna2618	rna1660
OG0004617	rna6183	rna1875
OG0004620	rna4164	rna1950
OG0004621	rna4185	rna1982
OG0004623	rna5213	rna2025
OG0004625	rna1668	rna2076
OG0004630	rna3235	rna2460
OG0004631	rna3278	rna2469
OG0004633	rna1953	rna2557
OG0004634	rna4056	rna2593
OG0004636	rna480	rna2750
OG0004638	rna6293	rna2941
OG0004641	rna1338	rna3053
OG0004642	rna2583	rna3082
OG0004643	rna6241	rna3104
OG0004645	rna6120	rna3227
OG0004648	rna831	rna3342
OG0004650	rna1015	rna3393
OG0004654	rna182	rna3487
OG0004656	rna2569	rna3553
OG0004658	rna5908	rna3776
OG0004659	rna152	rna3833
OG0004660	rna1315	rna3881
OG0004665	rna6057	rna4377
OG0004666	rna186	rna4459
OG0004667	rna2832	rna4538
OG0004669	rna1786	rna4582
OG0004673	rna3243	rna4730
OG0004674	rna2405	rna4733
OG0004675	rna3818	rna4749
OG0004676	rna4605	rna4835
OG0004677	rna1084	rna4851
OG0004678	rna280	rna4880
OG0004815	rna1978	rna52
OG0004818	rna3660	rna123
OG0004824	rna2662	rna309
OG0004849	rna4220	rna1105
OG0004861	rna2919	rna1595
OG0004870	rna1795	rna2045
OG0004876	rna6103	rna2235
OG0004889	rna3973	rna2808
OG0004890	rna3986	rna2831, rna2826, rna2836
OG0004891	rna720	rna2888
OG0004893	rna6292	rna2942
OG0004895	rna1329	rna3039
OG0004911	rna2889	rna3457
OG0004912	rna3514	rna3477
OG0004933	rna817	rna4297
OG0004937	rna5721	rna4428
OG0005094	rna592	rna378
OG0005101	rna1896	rna1191
OG0005113	rna4330	rna2502
