Orthogroup	s_cerevisiae_proteins	s_paradoxus_proteins
OG0003158	rna2282	Spar_7.386
OG0003159	rna2283	Spar_7.387
OG0003160	rna3809	Spar_12.55
OG0003161	rna2535	Spar_8.24
OG0003162	rna3791	Spar_12.31
OG0003163	rna3790	Spar_12.29
OG0003164	rna2223	Spar_7.317
OG0003165	rna4186	Spar_12.459
OG0003166	rna3504	Spar_11.106
OG0003167	rna606	Spar_3.97
OG0003168	rna1893	Spar_6.122
OG0003169	rna1894	Spar_6.124
OG0003170	rna5157	Spar_14.361
OG0003172	rna2021	Spar_7.92
OG0003173	rna3892	Spar_12.138
OG0003174	rna1829	Spar_6.45
OG0003175	rna1826	Spar_6.42
OG0003176	rna3896	Spar_12.142
OG0003177	rna3897	Spar_12.143
OG0003178	rna3902	Spar_12.148
OG0003179	rna3905	Spar_12.151
OG0003180	rna3907	Spar_12.153
OG0003181	rna5938	Spar_16.173
OG0003182	rna5934	Spar_16.169
OG0003183	rna5933	Spar_16.168
OG0003184	rna3187	Spar_10.172
OG0003185	rna509	Spar_2.462
OG0003186	rna5969	Spar_16.202
OG0003187	rna5635	Spar_15.424
OG0003188	rna5636	Spar_15.425
OG0003189	rna5959	Spar_16.192
OG0003190	rna5644	Spar_15.435
OG0003191	rna5652	Spar_15.442
OG0003192	rna1854	Spar_6.77
OG0003193	rna1853	Spar_6.76
OG0003194	rna2725	Spar_8.235
OG0003195	rna4987	Spar_14.174
OG0003196	rna2726	Spar_8.236
OG0003197	rna4986	Spar_14.173
OG0003198	rna4985	Spar_14.172
OG0003199	rna4984	Spar_14.171
OG0003200	rna4981	Spar_14.166
OG0003201	rna4975	Spar_14.159
OG0003203	rna4969	Spar_14.153
OG0003204	rna4968	Spar_14.152
OG0003205	rna1236	Spar_4.664
OG0003206	rna3046	Spar_10.4
OG0003207	rna5854	Spar_16.85
OG0003208	rna4671	Spar_13.379
OG0003209	rna6170	Spar_16.441
OG0003210	rna6169	Spar_16.440
OG0003211	rna350	Spar_2.286
OG0003212	rna997	Spar_4.353
OG0003214	rna2627	Spar_8.128
OG0003215	rna2419	Spar_7.553
OG0003216	rna3267	Spar_10.273
OG0003217	rna3265	Spar_10.271
OG0003218	rna4651	Spar_13.359
OG0003219	rna4652	Spar_13.360
OG0003220	rna4361	Spar_13.43
OG0003221	rna4368	Spar_13.50
OG0003222	rna4333	Spar_13.15
OG0003223	rna6256	Spar_16.531
OG0003224	rna4311	Spar_12.595
OG0003225	rna3391	Spar_10.408
OG0003226	rna3373	Spar_10.389
OG0003227	rna3374	Spar_10.390
OG0003228	rna2719	Spar_8.229
OG0003229	rna4999	Spar_14.186
OG0003231	rna4489	Spar_13.176
OG0003232	rna4656	Spar_13.364
OG0003233	rna1933	Spar_6.164
OG0003235	rna6045	Spar_16.288
OG0003237	rna1199	Spar_4.568
OG0003239	rna6066	Spar_16.313
OG0003240	rna6074	Spar_16.322
OG0003241	rna4061	Spar_12.312
OG0003242	rna2	Spar_9.258
OG0003243	rna4676	Spar_13.384
OG0003244	rna4675	Spar_13.383
OG0003245	rna5847	Spar_16.78
OG0003246	rna5848	Spar_16.79
OG0003247	rna5850	Spar_16.81
OG0003248	rna2657	Spar_8.156
OG0003249	rna1274	Spar_4.702
OG0003250	rna2660	Spar_8.159
OG0003251	rna2607	Spar_8.104
OG0003252	rna2979	Spar_9.181
OG0003253	rna1587	Spar_5.133
OG0003254	rna2997	Spar_9.202
OG0003255	rna1585	Spar_5.131
OG0003256	rna1579	Spar_5.125
OG0003257	rna1575	Spar_5.121
OG0003258	rna2993	Spar_9.198
OG0003259	rna1571	Spar_5.117
OG0003260	rna2991	Spar_9.196
OG0003261	rna1568	Spar_5.97
OG0003262	rna2987	Spar_9.192
OG0003263	rna4475	Spar_13.166
OG0003264	rna4476	Spar_13.167
OG0003265	rna5434	Spar_15.212
OG0003266	rna2543	Spar_8.32
OG0003267	rna2296	Spar_7.400
OG0003268	rna6195	Spar_16.463
OG0003269	rna2301	Spar_7.407
OG0003270	rna6200	Spar_16.468
OG0003271	rna6202	Spar_16.470
OG0003272	rna6203	Spar_16.471
OG0003273	rna2310	Spar_7.416
OG0003274	rna2312	Spar_7.418
OG0003275	rna2314	Spar_7.420
OG0003276	rna6210	Spar_16.488
OG0003277	rna2323	Spar_7.433
OG0003278	rna479	Spar_2.432
OG0003280	rna3007	Spar_9.213
OG0003281	rna2974	Spar_9.173
OG0003282	rna1913	Spar_6.144
OG0003284	rna3958	Spar_12.212
OG0003285	rna3961	Spar_12.215
OG0003286	rna1098	Spar_4.462
OG0003287	rna3963	Spar_12.217
OG0003288	rna1102	Spar_4.467
OG0003289	rna3965	Spar_12.219
OG0003290	rna3966	Spar_12.221
OG0003291	rna3969	Spar_12.226
OG0003292	rna3972	Spar_12.229
OG0003293	rna1108	Spar_4.473
OG0003294	rna3974	Spar_12.231
OG0003295	rna3975	Spar_12.232
OG0003296	rna3979	Spar_12.237
OG0003297	rna1124	Spar_4.491
OG0003298	rna1125	Spar_4.492
OG0003299	rna4026	Spar_12.275
OG0003300	rna1131	Spar_4.498
OG0003301	rna1134	Spar_4.502
OG0003302	rna1135	Spar_4.503
OG0003303	rna1141	Spar_4.509
OG0003304	rna1143	Spar_4.511
OG0003305	rna1146	Spar_4.514
OG0003306	rna1147	Spar_4.515
OG0003308	rna4952	Spar_14.135
OG0003309	rna4948	Spar_14.131
OG0003310	rna721	Spar_4.35
OG0003311	rna4944	Spar_14.127
OG0003312	rna4942	Spar_14.125
OG0003313	rna4941	Spar_14.124
OG0003314	rna4938	Spar_14.121
OG0003315	rna715	Spar_4.29
OG0003317	rna4926	Spar_14.109
OG0003318	rna4924	Spar_14.107
OG0003319	rna4923	Spar_14.106
OG0003320	rna4920	Spar_14.103
OG0003321	rna3051	Spar_10.22
OG0003322	rna3789	Spar_12.28
OG0003323	rna2536	Spar_8.25
OG0003324	rna2537	Spar_8.26
OG0003325	rna3792	Spar_12.32
OG0003326	rna3794	Spar_12.35
OG0003327	rna1023	Spar_4.381
OG0003328	rna890	Spar_4.227
OG0003329	rna891	Spar_4.228
OG0003330	rna4636	Spar_13.340
OG0003331	rna4637	Spar_13.341
OG0003332	rna848	Spar_4.182
OG0003333	rna4638	Spar_13.342
OG0003334	rna847	Spar_4.181
OG0003335	rna4643	Spar_13.350
OG0003336	rna843	Spar_4.177
OG0003337	rna4646	Spar_13.353
OG0003338	rna5204	Spar_14.409
OG0003339	rna5258	Spar_15.21
OG0003340	rna4833	Spar_14.9
OG0003341	rna4834	Spar_14.10
OG0003342	rna4836	Spar_14.12
OG0003343	rna1323	Spar_4.591
OG0003344	rna1324	Spar_4.590
OG0003346	rna1327	Spar_4.587
OG0003347	rna1328	Spar_4.586
OG0003348	rna5543	Spar_4.731
OG0003349	rna1344	Spar_4.738
OG0003351	rna5551	Spar_15.327
OG0003352	rna5552	Spar_15.328
OG0003353	rna5553	Spar_15.329
OG0003354	rna5559	Spar_15.337
OG0003355	rna1423	Spar_4.841
OG0003356	rna1417	Spar_4.836
OG0003357	rna2352	Spar_7.467
OG0003358	rna6243	Spar_16.523
OG0003359	rna2348	Spar_7.462
OG0003360	rna6239	Spar_16.519
OG0003361	rna2347	Spar_7.461
OG0003362	rna1088	Spar_4.450
OG0003363	rna2957	Spar_9.146
OG0003365	rna2954	Spar_9.143
OG0003366	rna2952	Spar_9.141
OG0003367	rna2950	Spar_9.139
OG0003368	rna6237	Spar_16.516
OG0003369	rna2343	Spar_7.456
OG0003370	rna2342	Spar_7.455
OG0003371	rna2341	Spar_7.454
OG0003372	rna2340	Spar_7.453
OG0003373	rna6274	Spar_16.554
OG0003374	rna4250	Spar_12.528
OG0003375	rna4245	Spar_12.524
OG0003376	rna4244	Spar_12.523
OG0003377	rna884	Spar_4.220
OG0003378	rna6136	Spar_16.394
OG0003379	rna3371	Spar_10.387
OG0003381	rna165	Spar_2.78
OG0003382	rna164	Spar_2.77
OG0003383	rna3353	Spar_10.365
OG0003384	rna3351	Spar_10.363
OG0003385	rna3347	Spar_10.359
OG0003386	rna3346	Spar_10.358
OG0003387	rna110	Spar_2.19
OG0003389	rna6117	Spar_16.373
OG0003390	rna6115	Spar_16.371
OG0003391	rna1712	Spar_5.290
OG0003392	rna1709	Spar_5.287
OG0003393	rna5270	Spar_15.33
OG0003394	rna5271	Spar_15.34
OG0003395	rna5272	Spar_15.35
OG0003396	rna4847	Spar_14.23
OG0003397	rna5274	Spar_15.38
OG0003398	rna5280	Spar_15.44
OG0003399	rna4495	Spar_13.182
OG0003400	rna4494	Spar_13.181
OG0003401	rna5076	Spar_14.263
OG0003402	rna2852	Spar_9.36
OG0003403	rna5075	Spar_14.262
OG0003404	rna2851	Spar_9.35
OG0003405	rna5074	Spar_14.261
OG0003406	rna2906	Spar_9.94
OG0003407	rna5130	Spar_14.333
OG0003408	rna826	Spar_4.158
OG0003409	rna2054	Spar_7.126
OG0003410	rna833	Spar_4.167
OG0003411	rna834	Spar_4.168
OG0003412	rna2058	Spar_7.133
OG0003413	rna5439	Spar_15.217
OG0003414	rna5440	Spar_15.218
OG0003415	rna5441	Spar_15.219
OG0003416	rna3834	Spar_12.78
OG0003417	rna3830	Spar_12.74
OG0003418	rna3831	Spar_12.75
OG0003419	rna6135	Spar_16.393
OG0003420	rna1020	Spar_4.377
OG0003421	rna1751	Spar_5.340
OG0003422	rna1749	Spar_5.338
OG0003423	rna1018	Spar_4.375
OG0003424	rna1017	Spar_4.374
OG0003425	rna1012	Spar_4.369
OG0003426	rna193	Spar_2.103
OG0003427	rna200	Spar_2.121
OG0003428	rna2362	Spar_7.481
OG0003429	rna4355	Spar_13.38
OG0003430	rna4761	Spar_13.460
OG0003431	rna4760	Spar_13.459
OG0003432	rna4357	Spar_13.39
OG0003433	rna4757	Spar_13.456
OG0003434	rna326	Spar_2.260
OG0003435	rna325	Spar_2.259
OG0003436	rna323	Spar_2.257
OG0003437	rna6143	Spar_16.402
OG0003438	rna2539	Spar_8.28
OG0003439	rna3498	Spar_11.98
OG0003440	rna3499	Spar_11.99
OG0003441	rna3223	Spar_10.215
OG0003442	rna3221	Spar_10.217
OG0003443	rna603	Spar_3.94
OG0003444	rna1861	Spar_6.84
OG0003445	rna3513	Spar_11.117
OG0003446	rna3516	Spar_11.120
OG0003447	rna180	Spar_2.88
OG0003448	rna302	Spar_2.236
OG0003449	rna1263	Spar_4.692
OG0003450	rna1958	Spar_7.21
OG0003451	rna900	Spar_4.237
OG0003452	rna5338	Spar_15.107
OG0003453	rna6112	Spar_16.368
OG0003454	rna1718	Spar_5.297
OG0003455	rna3510	Spar_11.114
OG0003456	rna3507	Spar_11.111
OG0003457	rna3665	Spar_11.289
OG0003458	rna1876	Spar_6.98
OG0003459	rna6089	Spar_16.337
OG0003460	rna839	Spar_4.173
OG0003461	rna2059	Spar_7.134
OG0003462	rna3139	Spar_10.122
OG0003463	rna3702	Spar_11.337
OG0003464	rna3136	Spar_10.117
OG0003465	rna3131	Spar_10.112
OG0003466	rna3126	Spar_10.104
OG0003467	rna3125	Spar_10.103
OG0003469	rna2744	Spar_8.256
OG0003470	rna2461	Spar_7.597
OG0003472	rna2735	Spar_8.248
OG0003473	rna2448	Spar_7.582
OG0003474	rna2443	Spar_7.579
OG0003475	rna3877	Spar_12.123
OG0003476	rna2430	Spar_7.563
OG0003480	rna2682	Spar_8.184
OG0003481	rna1216	Spar_4.641
OG0003482	rna5452	Spar_15.232
OG0003483	rna1213	Spar_4.638
OG0003484	rna5446	Spar_15.226
OG0003486	rna1281	Spar_4.709
OG0003487	rna2664	Spar_8.163
OG0003488	rna1282	Spar_4.710
OG0003489	rna2666	Spar_8.165
OG0003490	rna930	Spar_4.269
OG0003492	rna3024	Spar_9.231
OG0003493	rna3639	Spar_11.262
OG0003495	rna3023	Spar_9.230
OG0003496	rna3642	Spar_11.266
OG0003497	rna4550	Spar_13.241
OG0003499	rna2572	Spar_8.59
OG0003502	rna5911	Spar_16.144
OG0003503	rna2112	Spar_7.198
OG0003504	rna5906	Spar_16.138
OG0003505	rna5898	Spar_16.129
OG0003506	rna2124	Spar_7.210
OG0003507	rna2125	Spar_7.211
OG0003508	rna779	Spar_4.94
OG0003509	rna778	Spar_4.93
OG0003510	rna4050	Spar_12.300
OG0003511	rna1687	Spar_5.257
OG0003513	rna1690	Spar_5.262
OG0003514	rna148	Spar_2.59
OG0003515	rna147	Spar_2.57
OG0003516	rna136	Spar_2.45
OG0003517	rna133	Spar_2.42
OG0003518	rna1705	Spar_5.283
OG0003519	rna1707	Spar_5.285
OG0003520	rna4837	Spar_14.13
OG0003524	rna1313	Spar_4.600
OG0003525	rna2692	Spar_8.194
OG0003526	rna2691	Spar_8.193
OG0003527	rna1308	Spar_4.605
OG0003528	rna1307	Spar_4.606
OG0003529	rna2686	Spar_8.188
OG0003530	rna1304	Spar_4.609
OG0003531	rna1218	Spar_4.643
OG0003532	rna5454	Spar_15.236
OG0003533	rna4626	Spar_13.329
OG0003534	rna1542	Spar_5.48
OG0003535	rna3306	Spar_10.309
OG0003536	rna1544	Spar_5.50
OG0003537	rna3304	Spar_10.306
OG0003538	rna3299	Spar_10.300
OG0003539	rna1550	Spar_5.59
OG0003541	rna428	Spar_2.374
OG0003542	rna6029	Spar_16.268
OG0003543	rna426	Spar_2.372
OG0003544	rna6024	Spar_16.262
OG0003545	rna6022	Spar_16.260
OG0003546	rna6021	Spar_16.259
OG0003547	rna6020	Spar_16.258
OG0003548	rna421	Spar_2.368
OG0003549	rna6014	Spar_16.251
OG0003550	rna6011	Spar_16.246
OG0003551	rna405	Spar_2.350
OG0003552	rna399	Spar_2.340
OG0003553	rna5993	Spar_16.228
OG0003554	rna5992	Spar_16.227
OG0003555	rna5990	Spar_16.225
OG0003556	rna388	Spar_2.328
OG0003557	rna5985	Spar_16.220
OG0003558	rna5984	Spar_16.217
OG0003559	rna5780	Spar_15.587
OG0003560	rna5784	Spar_15.591
OG0003561	rna5786	Spar_15.593
OG0003562	rna12	Spar_1.10
OG0003563	rna11	Spar_1.9
OG0003564	rna5983	Spar_16.215
OG0003565	rna5615	Spar_15.402
OG0003566	rna5979	Spar_16.211
OG0003567	rna5977	Spar_16.209
OG0003569	rna5975	Spar_16.207
OG0003570	rna5970	Spar_16.203
OG0003571	rna5971	Spar_16.204
OG0003572	rna5622	Spar_15.411
OG0003573	rna489	Spar_2.442
OG0003574	rna499	Spar_2.452
OG0003575	rna498	Spar_2.451
OG0003576	rna3209	Spar_10.194
OG0003577	rna3203	Spar_10.188
OG0003578	rna3202	Spar_10.187
OG0003579	rna3198	Spar_10.183
OG0003580	rna500	Spar_2.453
OG0003581	rna3193	Spar_10.178
OG0003582	rna3192	Spar_10.177
OG0003583	rna504	Spar_2.457
OG0003584	rna483	Spar_2.436
OG0003585	rna1908	Spar_6.140
OG0003586	rna39	Spar_1.38
OG0003587	rna5746	Spar_15.546
OG0003588	rna5743	Spar_15.542
OG0003589	rna1426	Spar_4.844
OG0003590	rna371	Spar_2.311
OG0003591	rna3150	Spar_10.137
OG0003592	rna4577	Spar_13.271
OG0003593	rna4808	Spar_13.510
OG0003594	rna3361	Spar_10.372
OG0003595	rna5095	Spar_14.282
OG0003596	rna5100	Spar_14.285
OG0003598	rna2878	Spar_9.62
OG0003599	rna5103	Spar_14.288
OG0003600	rna5109	Spar_14.294
OG0003601	rna5113	Spar_14.306
OG0003602	rna2892	Spar_9.78
OG0003603	rna2894	Spar_9.81
OG0003604	rna518	Spar_2.471
OG0003605	rna972	Spar_4.323
OG0003606	rna271	Spar_2.201
OG0003608	rna2866	Spar_9.49
OG0003609	rna2863	Spar_9.46
OG0003610	rna2858	Spar_9.41
OG0003612	rna4069	Spar_12.321
OG0003613	rna803	Spar_4.123
OG0003615	rna761	Spar_4.76
OG0003616	rna763	Spar_4.78
OG0003617	rna813	Spar_4.145
OG0003618	rna818	Spar_4.150
OG0003619	rna769	Spar_4.84
OG0003620	rna819	Spar_4.151
OG0003621	rna772	Spar_4.87
OG0003622	rna2915	Spar_9.104
OG0003623	rna648	Spar_3.151
OG0003624	rna4694	Spar_13.401
OG0003625	rna5169	Spar_14.374
OG0003626	rna5168	Spar_14.373
OG0003627	rna5838	Spar_16.68
OG0003628	rna2104	Spar_7.185
OG0003629	rna678	Spar_3.184
OG0003630	rna677	Spar_3.183
OG0003631	rna5196	Spar_14.401
OG0003632	rna852	Spar_4.187
OG0003633	rna4635	Spar_13.339
OG0003634	rna4631	Spar_13.334
OG0003636	rna5366	Spar_15.141
OG0003637	rna5368	Spar_15.143
OG0003638	rna5369	Spar_15.144
OG0003639	rna58	Spar_1.59
OG0003640	rna59	Spar_1.60
OG0003641	rna5379	Spar_15.152
OG0003642	rna60	Spar_1.61
OG0003643	rna5432	Spar_15.209
OG0003644	rna63	Spar_1.64
OG0003645	rna2291	Spar_7.395
OG0003646	rna237	Spar_2.160
OG0003647	rna236	Spar_2.159
OG0003648	rna5725	Spar_15.518
OG0003649	rna5726	Spar_15.521
OG0003650	rna5729	Spar_15.525
OG0003651	rna5730	Spar_15.528
OG0003652	rna4737	Spar_13.433
OG0003653	rna1838	Spar_6.53
OG0003654	rna3887	Spar_12.133
OG0003655	rna1837	Spar_6.52
OG0003656	rna1836	Spar_6.51
OG0003657	rna2015	Spar_7.86
OG0003658	rna1735	Spar_5.326
OG0003659	rna2370	Spar_7.493
OG0003660	rna2163	Spar_7.254
OG0003661	rna448	Spar_2.401
OG0003662	rna449	Spar_2.402
OG0003663	rna2081	Spar_7.156
OG0003664	rna1998	Spar_7.61
OG0003665	rna6255	Spar_16.530
OG0003666	rna681	Spar_3.188
OG0003667	rna5202	Spar_14.407
OG0003668	rna5200	Spar_14.405
OG0003669	rna679	Spar_3.185
OG0003670	rna463	Spar_2.415
OG0003671	rna2090	Spar_7.172
OG0003672	rna455	Spar_2.407
OG0003673	rna2089	Spar_7.171
OG0003674	rna2827	Spar_9.10
OG0003675	rna2829	Spar_9.12
OG0003676	rna3756	Spar_11.393
OG0003677	rna5657	Spar_15.448
OG0003678	rna5943	Spar_16.177
OG0003679	rna5945	Spar_16.179
OG0003680	rna5946	Spar_16.180
OG0003681	rna1083	Spar_4.445
OG0003682	rna1082	Spar_4.444
OG0003683	rna298	Spar_2.231
OG0003684	rna296	Spar_2.229
OG0003685	rna1787	Spar_5.377
OG0003686	rna1050	Spar_4.409
OG0003687	rna5148	Spar_14.352
OG0003688	rna585	Spar_3.69
OG0003690	rna2007	Spar_7.79
OG0003691	rna1010	Spar_4.367
OG0003692	rna3825	Spar_12.69
OG0003693	rna1163	Spar_4.530
OG0003694	rna1164	Spar_4.531
OG0003695	rna4082	Spar_12.336
OG0003696	rna4081	Spar_12.335
OG0003697	rna1166	Spar_4.533
OG0003699	rna4076	Spar_12.329
OG0003700	rna4074	Spar_12.327
OG0003701	rna3551	Spar_11.160
OG0003702	rna3547	Spar_11.155
OG0003703	rna3544	Spar_11.152
OG0003704	rna4566	Spar_13.260
OG0003705	rna4567	Spar_13.261
OG0003706	rna4573	Spar_13.267
OG0003707	rna3167	Spar_10.152
OG0003708	rna3678	Spar_11.305
OG0003709	rna1768	Spar_5.359
OG0003710	rna1767	Spar_5.358
OG0003711	rna1036	Spar_4.394
OG0003712	rna2386	Spar_7.513
OG0003713	rna5341	Spar_15.110
OG0003714	rna934	Spar_4.275
OG0003715	rna936	Spar_4.277
OG0003716	rna938	Spar_4.279
OG0003717	rna3245	Spar_10.248
OG0003718	rna3271	Spar_10.277
OG0003720	rna2401	Spar_7.531
OG0003721	rna2396	Spar_7.526
OG0003722	rna3852	Spar_12.98
OG0003723	rna3849	Spar_12.95
OG0003725	rna3846	Spar_12.92
OG0003726	rna3261	Spar_10.267
OG0003727	rna3820	Spar_12.65
OG0003728	rna49	Spar_1.47
OG0003729	rna5464	Spar_15.245
OG0003731	rna5467	Spar_15.248
OG0003732	rna3723	Spar_11.357
OG0003733	rna5469	Spar_15.251
OG0003734	rna5471	Spar_15.253
OG0003735	rna5475	Spar_15.259
OG0003736	rna5480	Spar_15.264
OG0003737	rna5481	Spar_15.265
OG0003738	rna1525	Spar_5.29
OG0003739	rna1529	Spar_5.34
OG0003740	rna1532	Spar_5.37
OG0003741	rna867	Spar_4.203
OG0003742	rna4619	Spar_13.321
OG0003743	rna4617	Spar_13.318
OG0003744	rna4615	Spar_13.316
OG0003745	rna4614	Spar_13.315
OG0003746	rna3863	Spar_12.107
OG0003747	rna4610	Spar_13.311
OG0003748	rna4609	Spar_13.310
OG0003749	rna2967	Spar_9.165
OG0003750	rna2372	Spar_7.495
OG0003752	rna281	Spar_2.213
OG0003753	rna979	Spar_4.331
OG0003754	rna995	Spar_4.351
OG0003755	rna292	Spar_2.226
OG0003756	rna1057	Spar_4.417
OG0003757	rna1058	Spar_4.418
OG0003758	rna1060	Spar_4.420
OG0003759	rna1064	Spar_4.425
OG0003760	rna1065	Spar_4.426
OG0003761	rna1069	Spar_4.430
OG0003762	rna3922	Spar_12.168
OG0003763	rna3923	Spar_12.169
OG0003764	rna1071	Spar_4.432
OG0003765	rna3932	Spar_12.178
OG0003766	rna1079	Spar_4.440
OG0003767	rna4126	Spar_12.384
OG0003768	rna4119	Spar_12.377
OG0003769	rna2371	Spar_7.494
OG0003770	rna1151	Spar_4.519
OG0003771	rna726	Spar_4.40
OG0003772	rna730	Spar_4.44
OG0003773	rna3692	Spar_11.324
OG0003774	rna2630	Spar_8.131
OG0003775	rna2629	Spar_8.130
OG0003776	rna3280	Spar_10.286
OG0003777	rna2422	Spar_7.556
OG0003779	rna1300	Spar_4.613
OG0003780	rna1298	Spar_4.615
OG0003781	rna2169	Spar_7.263
OG0003782	rna2030	Spar_7.102
OG0003783	rna3248	Spar_10.251
OG0003784	rna4032	Spar_12.282
OG0003785	rna4113	Spar_12.372
OG0003787	rna5765	Spar_15.570
OG0003788	rna5526	Spar_15.316
OG0003789	rna5528	Spar_15.318
OG0003790	rna2700	Spar_8.202
OG0003791	rna5029	Spar_14.213
OG0003792	rna2703	Spar_8.205
OG0003793	rna5026	Spar_14.210
OG0003794	rna2706	Spar_8.208
OG0003795	rna5343	Spar_15.112
OG0003796	rna5720	Spar_15.513
OG0003797	rna4727	Spar_13.419
OG0003798	rna5713	Spar_15.505
OG0003799	rna1843	Spar_6.58
OG0003800	rna1845	Spar_6.60
OG0003801	rna3882	Spar_12.128
OG0003802	rna2546	Spar_8.35
OG0003804	rna2555	Spar_8.43
OG0003805	rna2561	Spar_8.48
OG0003806	rna2573	Spar_8.60
OG0003807	rna4547	Spar_13.238
OG0003808	rna4546	Spar_13.237
OG0003809	rna4545	Spar_13.236
OG0003810	rna4543	Spar_13.234
OG0003811	rna4532	Spar_13.222
OG0003812	rna3581	Spar_11.192
OG0003813	rna4526	Spar_13.216
OG0003814	rna3589	Spar_11.205
OG0003815	rna3590	Spar_11.206
OG0003816	rna3605	Spar_11.221
OG0003817	rna6085	Spar_16.333
OG0003818	rna6083	Spar_16.331
OG0003819	rna6076	Spar_16.324
OG0003820	rna674	Spar_3.180
OG0003821	rna672	Spar_3.178
OG0003822	rna1642	Spar_5.197
OG0003823	rna1637	Spar_5.192
OG0003824	rna2964	Spar_9.161
OG0003825	rna4994	Spar_14.181
OG0003826	rna4993	Spar_14.180
OG0003827	rna5856	Spar_16.87
OG0003828	rna5885	Spar_16.116
OG0003829	rna446	Spar_2.398
OG0003830	rna3652	Spar_11.275
OG0003831	rna4392	Spar_13.79
OG0003832	rna5751	Spar_15.551
OG0003833	rna551	Spar_3.36
OG0003834	rna631	Spar_3.136
OG0003835	rna358	Spar_2.296
OG0003836	rna4871	Spar_14.49
OG0003837	rna968	Spar_4.319
OG0003838	rna1555	Spar_5.65
OG0003839	rna2050	Spar_7.122
OG0003840	rna4462	Spar_13.153
OG0003841	rna1639	Spar_5.194
OG0003842	rna1138	Spar_4.506
OG0003843	rna1783	Spar_5.373
OG0003844	rna6108	Spar_16.364
OG0003845	rna2154	Spar_7.241
OG0003846	rna1949	Spar_7.13
OG0003848	rna5327	Spar_15.96
OG0003848	rna5326	Spar_15.95
OG0003850	rna2842	Spar_9.25
OG0003851	rna2843	Spar_9.26
OG0003852	rna1926	Spar_6.157
OG0003854	rna1624	Spar_5.177
OG0003855	rna1990	Spar_7.53
OG0003856	rna1376	Spar_4.790
OG0003857	rna1370	Spar_4.768
OG0003858	rna2044	Spar_7.116
OG0003861	rna43	Spar_1.42
OG0003863	rna3075	Spar_10.48
OG0003864	rna3087	Spar_10.60
OG0003865	rna3478	Spar_11.72
OG0003866	rna5495	Spar_15.285
OG0003869	rna4413	Spar_13.102
OG0003871	rna71	Spar_1.77
OG0003872	rna2762	Spar_8.274
OG0003874	rna2771	Spar_8.292
OG0003880	rna266	Spar_2.195
OG0003882	rna612	Spar_3.108
OG0003883	rna1565	Spar_5.76
OG0003884	rna5790	Spar_15.597
OG0003885	rna5219	Spar_14.428
OG0003886	rna2084	Spar_7.160
OG0003888	rna4275	Spar_12.554
OG0003890	rna873	Spar_4.208
OG0003891	rna6283	Spar_16.563
OG0003892	rna4383	Spar_13.67
OG0003894	rna4201	Spar_12.474
OG0003895	rna261	Spar_2.185
OG0003896	rna258	Spar_2.182
OG0003897	rna251	Spar_2.177
OG0003898	rna953	Spar_4.294
OG0003899	rna3096	Spar_10.71
OG0003900	rna4228	Spar_12.506
OG0003901	rna2277	Spar_7.380
OG0003902	rna2268	Spar_7.371
OG0003903	rna2267	Spar_7.370
OG0003904	rna4752	Spar_13.451
OG0003905	rna377	Spar_2.317
OG0003906	rna1268	Spar_4.696
OG0003909	rna6211	Spar_16.489
OG0003910	rna5383	Spar_15.155
OG0003911	rna3009	Spar_9.215
OG0003912	rna5373	Spar_15.147
OG0003913	rna4588	Spar_13.287
OG0003914	rna4218	Spar_12.497
OG0003915	rna3656	Spar_11.279
OG0003916	rna2563	Spar_8.50
OG0003917	rna3439	Spar_11.16
OG0003920	rna1448	Spar_4.868
OG0003921	rna2741	Spar_8.253
OG0003923	rna435	Spar_2.387
OG0003924	rna4470	Spar_13.160
OG0003925	rna1353	Spar_4.751
OG0003929	rna2920	Spar_9.110
OG0003931	rna1652	Spar_5.208
OG0003932	rna658	Spar_3.160
OG0003933	rna3668	Spar_11.293
OG0003935	rna1230	Spar_4.658
OG0003936	rna2159	Spar_7.249
OG0003937	rna1769	Spar_5.360
OG0003940	rna5768	Spar_15.573
OG0003941	rna5066	Spar_14.253
OG0003943	rna4429	Spar_13.116
OG0003944	rna1176	Spar_4.544
OG0003946	rna4663	Spar_13.373
OG0003949	rna4165	Spar_12.434
OG0003951	rna4181	Spar_12.452
OG0003952	rna690	Spar_3.198
OG0003953	rna5798	Spar_15.605
OG0003954	rna5115	Spar_14.310
OG0003956	rna587	Spar_3.71
OG0003957	rna3894	Spar_12.140
OG0003958	rna3895	Spar_12.141
OG0003960	rna3040	Spar_14.449, Spar_9.269, Spar_7.3
OG0003961	rna5625	Spar_15.414
OG0003962	rna5632	Spar_15.421
OG0003964	rna5949	Spar_16.183
OG0003965	rna3880	Spar_12.126
OG0003967	rna4967	Spar_14.151
OG0003968	rna4964	Spar_14.148
OG0003969	rna353	Spar_2.289
OG0003970	rna6168	Spar_16.439
OG0003971	rna3844	Spar_12.90
OG0003972	rna4369	Spar_13.51
OG0003973	rna4997	Spar_14.184
OG0003974	rna1195	Spar_4.563
OG0003975	rna2989	Spar_9.194
OG0003977	rna2544	Spar_8.33
OG0003979	rna477	Spar_2.430
OG0003980	rna1917	Spar_6.148
OG0003981	rna1099	Spar_4.463
OG0003982	rna1105	Spar_4.470
OG0003983	rna1116	Spar_4.483
OG0003985	rna2528	Spar_8.17
OG0003987	rna2532	Spar_8.21
