Orthogroup	s_cerevisiae_proteins	s_kudriavzevii_proteins
OG0003185	rna509	Skud_2.417
OG0003186	rna5969	Skud_16.157
OG0003187	rna5635	Skud_15.385
OG0003188	rna5636	Skud_15.386
OG0003189	rna5959	Skud_16.147
OG0003190	rna5644	Skud_15.394
OG0003191	rna5652	Skud_15.403
OG0003192	rna1854	Skud_6.59
OG0003193	rna1853	Skud_6.58
OG0003194	rna2725	Skud_8.204
OG0003195	rna4987	Skud_14.167
OG0003196	rna2726	Skud_8.205
OG0003197	rna4986	Skud_14.166
OG0003198	rna4985	Skud_14.165
OG0003199	rna4984	Skud_14.164
OG0003200	rna4981	Skud_14.161
OG0003201	rna4975	Skud_14.154
OG0003203	rna4969	Skud_14.148
OG0003204	rna4968	Skud_14.147
OG0003205	rna1236	Skud_4.551
OG0003206	rna3046	Skud_7.648
OG0003207	rna5854	Skud_16.40
OG0003208	rna4671	Skud_13.350
OG0003209	rna6170	Skud_16.374
OG0003210	rna6169	Skud_16.373
OG0003211	rna350	Skud_2.256
OG0003212	rna997	Skud_4.306
OG0003214	rna2627	Skud_8.109
OG0003215	rna2419	Skud_7.532
OG0003216	rna3267	Skud_10.225
OG0003217	rna3265	Skud_10.223
OG0003218	rna4651	Skud_13.332
OG0003219	rna4652	Skud_13.333
OG0003220	rna4361	Skud_13.43
OG0003221	rna4368	Skud_13.51
OG0003222	rna4333	Skud_13.14
OG0003223	rna6256	Skud_16.460
OG0003224	rna4311	Skud_12.544
OG0003225	rna3391	Skud_10.348
OG0003226	rna3373	Skud_10.329
OG0003227	rna3374	Skud_10.330
OG0003228	rna2719	Skud_8.198
OG0003229	rna4999	Skud_14.180
OG0003231	rna4489	Skud_13.169
OG0003232	rna4656	Skud_13.337
OG0003233	rna1933	Skud_6.140
OG0003234	rna1201	Skud_4.518
OG0003235	rna6045	Skud_16.235
OG0003236	rna1200	Skud_4.517
OG0003237	rna1199	Skud_4.516
OG0003239	rna6066	Skud_16.258
OG0003241	rna4061	Skud_12.268
OG0003243	rna4676	Skud_13.355
OG0003244	rna4675	Skud_13.354
OG0003245	rna5847	Skud_16.33
OG0003246	rna5848	Skud_16.34
OG0003247	rna5850	Skud_16.36
OG0003248	rna2657	Skud_8.135
OG0003249	rna1274	Skud_4.589
OG0003250	rna2660	Skud_8.138
OG0003251	rna2607	Skud_8.87
OG0003252	rna2979	Skud_9.158
OG0003253	rna1587	Skud_5.110
OG0003254	rna2997	Skud_9.180
OG0003255	rna1585	Skud_5.108
OG0003256	rna1579	Skud_5.103
OG0003257	rna1575	Skud_5.99
OG0003258	rna2993	Skud_9.176
OG0003259	rna1571	Skud_5.95
OG0003260	rna2991	Skud_9.174
OG0003261	rna1568	Skud_5.91
OG0003262	rna2987	Skud_9.170
OG0003263	rna4475	Skud_13.161
OG0003264	rna4476	Skud_13.162
OG0003265	rna5434	Skud_15.182
OG0003266	rna2543	Skud_8.23
OG0003267	rna2296	Skud_7.385
OG0003268	rna6195	Skud_16.396
OG0003269	rna2301	Skud_7.392
OG0003270	rna6200	Skud_16.401
OG0003271	rna6202	Skud_16.404
OG0003272	rna6203	Skud_16.405
OG0003273	rna2310	Skud_7.401
OG0003274	rna2312	Skud_7.403
OG0003275	rna2314	Skud_7.405
OG0003276	rna6210	Skud_16.412
OG0003277	rna2323	Skud_7.416
OG0003278	rna479	Skud_2.387
OG0003279	rna3006	Skud_9.189
OG0003280	rna3007	Skud_9.190
OG0003281	rna2974	Skud_9.153
OG0003282	rna1913	Skud_6.121
OG0003283	rna1090	Skud_4.404
OG0003284	rna3958	Skud_12.201
OG0003285	rna3961	Skud_12.205
OG0003286	rna1098	Skud_4.413
OG0003287	rna3963	Skud_12.207
OG0003288	rna1102	Skud_4.418
OG0003289	rna3965	Skud_12.209
OG0003290	rna3966	Skud_12.210
OG0003291	rna3969	Skud_12.214
OG0003292	rna3972	Skud_12.217
OG0003293	rna1108	Skud_4.424
OG0003294	rna3974	Skud_12.219
OG0003295	rna3975	Skud_12.220
OG0003296	rna3979	Skud_12.224
OG0003297	rna1124	Skud_4.443
OG0003298	rna1125	Skud_4.444
OG0003299	rna4026	Skud_12.232
OG0003300	rna1131	Skud_4.450
OG0003301	rna1134	Skud_4.453
OG0003302	rna1135	Skud_4.454
OG0003303	rna1141	Skud_4.459
OG0003304	rna1143	Skud_4.461
OG0003305	rna1146	Skud_4.464
OG0003306	rna1147	Skud_4.465
OG0003308	rna4952	Skud_14.130
OG0003309	rna4948	Skud_14.126
OG0003310	rna721	Skud_4.23
OG0003311	rna4944	Skud_14.122
OG0003312	rna4942	Skud_14.120
OG0003313	rna4941	Skud_14.119
OG0003314	rna4938	Skud_14.116
OG0003315	rna715	Skud_4.17
OG0003317	rna4926	Skud_14.105
OG0003318	rna4924	Skud_14.103
OG0003319	rna4923	Skud_14.102
OG0003320	rna4920	Skud_14.99
OG0003321	rna3051	Skud_10.5
OG0003322	rna3789	Skud_12.29
OG0003323	rna2536	Skud_8.16
OG0003324	rna2537	Skud_8.17
OG0003325	rna3792	Skud_12.32
OG0003326	rna3794	Skud_12.34
OG0003327	rna1023	Skud_4.332
OG0003328	rna890	Skud_4.201
OG0003329	rna891	Skud_4.202
OG0003330	rna4636	Skud_13.315
OG0003331	rna4637	Skud_13.316
OG0003332	rna848	Skud_4.157
OG0003333	rna4638	Skud_13.317
OG0003334	rna847	Skud_4.156
OG0003335	rna4643	Skud_13.322
OG0003336	rna843	Skud_4.152
OG0003337	rna4646	Skud_13.325
OG0003338	rna5204	Skud_14.377
OG0003339	rna5258	Skud_15.5
OG0003340	rna4833	Skud_14.14
OG0003341	rna4834	Skud_14.15
OG0003342	rna4836	Skud_14.17
OG0003343	rna1323	Skud_4.638
OG0003344	rna1324	Skud_4.639
OG0003345	rna5537	Skud_15.285
OG0003346	rna1327	Skud_4.642
OG0003347	rna1328	Skud_4.643
OG0003348	rna5543	Skud_15.291
OG0003349	rna1344	Skud_4.660
OG0003351	rna5551	Skud_15.301
OG0003352	rna5552	Skud_15.302
OG0003353	rna5553	Skud_15.303
OG0003354	rna5559	Skud_15.308
OG0003355	rna1423	Skud_4.747
OG0003356	rna1417	Skud_4.742
OG0003357	rna2352	Skud_7.450
OG0003358	rna6243	Skud_16.449
OG0003359	rna2348	Skud_7.445
OG0003360	rna6239	Skud_16.445
OG0003362	rna1088	Skud_4.402
OG0003363	rna2957	Skud_9.134
OG0003365	rna2954	Skud_9.131
OG0003366	rna2952	Skud_9.129
OG0003367	rna2950	Skud_9.127
OG0003368	rna6237	Skud_16.443
OG0003369	rna2343	Skud_7.440
OG0003370	rna2342	Skud_7.439
OG0003371	rna2341	Skud_7.438
OG0003372	rna2340	Skud_7.437
OG0003373	rna6274	Skud_16.483
OG0003374	rna4250	Skud_12.476
OG0003375	rna4245	Skud_12.472
OG0003376	rna4244	Skud_12.471
OG0003377	rna884	Skud_4.195
OG0003378	rna6136	Skud_16.333
OG0003379	rna3371	Skud_10.327
OG0003380	rna169	Skud_2.61
OG0003381	rna165	Skud_2.57
OG0003382	rna164	Skud_2.56
OG0003383	rna3353	Skud_10.310
OG0003384	rna3351	Skud_10.308
OG0003385	rna3347	Skud_10.304
OG0003386	rna3346	Skud_10.303
OG0003387	rna110	Skud_2.6
OG0003389	rna6117	Skud_16.311
OG0003390	rna6115	Skud_16.309
OG0003391	rna1712	Skud_5.261
OG0003392	rna1709	Skud_5.264
OG0003393	rna5270	Skud_15.17
OG0003394	rna5271	Skud_15.18
OG0003395	rna5272	Skud_15.19
OG0003396	rna4847	Skud_14.28
OG0003397	rna5274	Skud_15.21
OG0003398	rna5280	Skud_15.27
OG0003399	rna4495	Skud_13.175
OG0003400	rna4494	Skud_13.174
OG0003401	rna5076	Skud_14.254
OG0003402	rna2852	Skud_9.31
OG0003403	rna5075	Skud_14.253
OG0003404	rna2851	Skud_9.30
OG0003405	rna5074	Skud_14.252
OG0003406	rna2906	Skud_9.86
OG0003407	rna5130	Skud_14.301
OG0003408	rna826	Skud_4.134
OG0003409	rna2054	Skud_7.120
OG0003410	rna833	Skud_4.141
OG0003411	rna834	Skud_4.142
OG0003412	rna2058	Skud_7.126
OG0003413	rna5439	Skud_15.187
OG0003414	rna5440	Skud_15.188
OG0003415	rna5441	Skud_15.189
OG0003416	rna3834	Skud_12.73
OG0003417	rna3830	Skud_12.69
OG0003418	rna3831	Skud_12.70
OG0003419	rna6135	Skud_16.332
OG0003420	rna1020	Skud_4.329
OG0003421	rna1751	Skud_5.286
OG0003422	rna1749	Skud_5.284
OG0003423	rna1018	Skud_4.327
OG0003424	rna1017	Skud_4.326
OG0003425	rna1012	Skud_4.321
OG0003426	rna193	Skud_2.87
OG0003427	rna200	Skud_2.98
OG0003428	rna2362	Skud_7.470
OG0003429	rna4355	Skud_13.38
OG0003430	rna4761	Skud_13.438
OG0003431	rna4760	Skud_13.437
OG0003432	rna4357	Skud_13.39
OG0003433	rna4757	Skud_13.434
OG0003434	rna326	Skud_2.229
OG0003435	rna325	Skud_2.228
OG0003436	rna323	Skud_2.226
OG0003437	rna6143	Skud_16.341
OG0003438	rna2539	Skud_8.19
OG0003439	rna3498	Skud_11.73
OG0003440	rna3499	Skud_11.74
OG0003441	rna3223	Skud_10.177
OG0003442	rna3221	Skud_10.179
OG0003443	rna603	Skud_3.73
OG0003444	rna1861	Skud_6.65
OG0003445	rna3513	Skud_11.88
OG0003446	rna3516	Skud_11.91
OG0003447	rna180	Skud_2.72
OG0003448	rna302	Skud_2.205
OG0003449	rna1263	Skud_4.578
OG0003451	rna900	Skud_4.211
OG0003452	rna5338	Skud_15.82
OG0003453	rna6112	Skud_16.306
OG0003454	rna1718	Skud_5.254
OG0003455	rna3510	Skud_11.85
OG0003456	rna3507	Skud_11.82
OG0003457	rna3665	Skud_11.239
OG0003458	rna1876	Skud_6.79
OG0003459	rna6089	Skud_16.282
OG0003460	rna839	Skud_4.147
OG0003461	rna2059	Skud_7.127
OG0003462	rna3139	Skud_10.97
OG0003463	rna3702	Skud_11.283
OG0003464	rna3136	Skud_10.94
OG0003465	rna3131	Skud_10.89
OG0003466	rna3126	Skud_10.84
OG0003467	rna3125	Skud_10.83
OG0003468	rna2463	Skud_7.573
OG0003469	rna2744	Skud_8.223
OG0003470	rna2461	Skud_7.571
OG0003471	rna2459	Skud_7.569
OG0003472	rna2735	Skud_8.215
OG0003473	rna2448	Skud_7.558
OG0003474	rna2443	Skud_7.555
OG0003475	rna3877	Skud_12.113
OG0003476	rna2430	Skud_7.542
OG0003477	rna3287	Skud_10.247
OG0003478	rna3286	Skud_10.246
OG0003479	rna3283	Skud_10.242
OG0003480	rna2682	Skud_8.161
OG0003481	rna1216	Skud_4.528
OG0003482	rna5452	Skud_15.200
OG0003483	rna1213	Skud_4.525
OG0003484	rna5446	Skud_15.195
OG0003485	rna1203	Skud_4.520
OG0003486	rna1281	Skud_4.596
OG0003487	rna2664	Skud_8.142
OG0003488	rna1282	Skud_4.597
OG0003489	rna2666	Skud_8.144
OG0003490	rna930	Skud_4.243
OG0003492	rna3024	Skud_9.206
OG0003493	rna3639	Skud_11.213
OG0003494	rna3640	Skud_11.214
OG0003495	rna3023	Skud_9.205
OG0003496	rna3642	Skud_11.216
OG0003497	rna4550	Skud_13.227
OG0003499	rna2572	Skud_8.49
OG0003501	rna2570	Skud_8.47
OG0003502	rna5911	Skud_16.98
OG0003503	rna2112	Skud_7.190
OG0003504	rna5906	Skud_16.93
OG0003505	rna5898	Skud_16.85
OG0003506	rna2124	Skud_7.202
OG0003507	rna2125	Skud_7.203
OG0003508	rna779	Skud_4.88
OG0003509	rna778	Skud_4.87
OG0003510	rna4050	Skud_12.257
OG0003511	rna1687	Skud_5.214
OG0003512	rna1688	Skud_5.215
OG0003513	rna1690	Skud_5.217
OG0003514	rna148	Skud_2.40
OG0003515	rna147	Skud_2.39
OG0003516	rna136	Skud_2.29
OG0003517	rna133	Skud_2.26
OG0003518	rna1705	Skud_5.237
OG0003519	rna1707	Skud_5.266
OG0003520	rna4837	Skud_14.18
OG0003521	rna5534	Skud_15.282
OG0003522	rna5533	Skud_15.281
OG0003523	rna5532	Skud_15.280
OG0003524	rna1313	Skud_4.631
OG0003525	rna2692	Skud_8.171
OG0003526	rna2691	Skud_8.170
OG0003527	rna1308	Skud_4.626
OG0003528	rna1307	Skud_4.625
OG0003529	rna2686	Skud_8.165
OG0003530	rna1304	Skud_4.622
OG0003531	rna1218	Skud_4.530
OG0003532	rna5454	Skud_15.202
OG0003533	rna4626	Skud_13.304
OG0003534	rna1542	Skud_5.60
OG0003535	rna3306	Skud_10.262
OG0003536	rna1544	Skud_5.62
OG0003537	rna3304	Skud_10.260
OG0003538	rna3299	Skud_10.255
OG0003539	rna1550	Skud_5.72
OG0003541	rna428	Skud_2.332
OG0003542	rna6029	Skud_16.220
OG0003543	rna426	Skud_2.330
OG0003544	rna6024	Skud_16.214
OG0003545	rna6022	Skud_16.212
OG0003546	rna6021	Skud_16.211
OG0003547	rna6020	Skud_16.210
OG0003548	rna421	Skud_2.326
OG0003549	rna6014	Skud_16.204
OG0003550	rna6011	Skud_16.201
OG0003551	rna405	Skud_2.311
OG0003552	rna399	Skud_2.306
OG0003553	rna5993	Skud_16.183
OG0003554	rna5992	Skud_16.182
OG0003555	rna5990	Skud_16.180
OG0003556	rna388	Skud_2.295
OG0003557	rna5985	Skud_16.175
OG0003558	rna5984	Skud_16.172
OG0003559	rna5780	Skud_15.535
OG0003560	rna5784	Skud_15.539
OG0003561	rna5786	Skud_15.541
OG0003562	rna12	Skud_1.4
OG0003563	rna11	Skud_1.3
OG0003564	rna5983	Skud_16.170
OG0003565	rna5615	Skud_15.362
OG0003566	rna5979	Skud_16.166
OG0003567	rna5977	Skud_16.164
OG0003568	rna5620	Skud_15.369
OG0003569	rna5975	Skud_16.162
OG0003570	rna5970	Skud_16.158
OG0003571	rna5971	Skud_16.159
OG0003572	rna5622	Skud_15.372
OG0003573	rna489	Skud_2.397
OG0003574	rna499	Skud_2.407
OG0003575	rna498	Skud_2.406
OG0003576	rna3209	Skud_10.146
OG0003577	rna3203	Skud_10.152
OG0003578	rna3202	Skud_10.153
OG0003579	rna3198	Skud_10.158
OG0003580	rna500	Skud_2.408
OG0003581	rna3193	Skud_10.163
OG0003582	rna3192	Skud_10.164
OG0003583	rna504	Skud_2.412
OG0003584	rna483	Skud_2.391
OG0003585	rna1908	Skud_6.117
OG0003586	rna39	Skud_1.30
OG0003587	rna5746	Skud_15.499
OG0003588	rna5743	Skud_15.496
OG0003589	rna1426	Skud_4.750
OG0003590	rna371	Skud_2.278
OG0003591	rna3150	Skud_10.106
OG0003592	rna4577	Skud_13.254
OG0003593	rna4808	Skud_13.485
OG0003594	rna3361	Skud_10.317
OG0003595	rna5095	Skud_14.274
OG0003596	rna5100	Skud_14.277
OG0003598	rna2878	Skud_9.59
OG0003599	rna5103	Skud_14.280
OG0003600	rna5109	Skud_14.286
OG0003601	rna5113	Skud_14.289
OG0003602	rna2892	Skud_9.71
OG0003603	rna2894	Skud_9.74
OG0003604	rna518	Skud_2.426
OG0003605	rna972	Skud_4.287
OG0003606	rna271	Skud_2.168
OG0003609	rna2863	Skud_9.40
OG0003610	rna2858	Skud_9.35
OG0003612	rna4069	Skud_12.277
OG0003613	rna803	Skud_4.112
OG0003614	rna805	Skud_4.114
OG0003615	rna761	Skud_4.70
OG0003616	rna763	Skud_4.72
OG0003617	rna813	Skud_4.121
OG0003618	rna818	Skud_4.126
OG0003619	rna769	Skud_4.78
OG0003620	rna819	Skud_4.127
OG0003621	rna772	Skud_4.81
OG0003622	rna2915	Skud_9.94
OG0003623	rna648	Skud_3.124
OG0003624	rna4694	Skud_13.372
OG0003625	rna5169	Skud_14.341
OG0003626	rna5168	Skud_14.340
OG0003627	rna5838	Skud_16.24
OG0003628	rna2104	Skud_7.176
OG0003629	rna678	Skud_3.154
OG0003630	rna677	Skud_3.153
OG0003631	rna5196	Skud_14.369
OG0003632	rna852	Skud_4.162
OG0003633	rna4635	Skud_13.314
OG0003634	rna4631	Skud_13.310
OG0003636	rna5366	Skud_15.113
OG0003637	rna5368	Skud_15.115
OG0003638	rna5369	Skud_15.116
OG0003639	rna58	Skud_1.48
OG0003640	rna59	Skud_1.49
OG0003641	rna5379	Skud_15.124
OG0003642	rna60	Skud_1.50
OG0003643	rna5432	Skud_15.180
OG0003644	rna63	Skud_1.53
OG0003645	rna2291	Skud_7.380
OG0003648	rna5725	Skud_15.476
OG0003650	rna5729	Skud_15.482
OG0003651	rna5730	Skud_15.484
OG0003652	rna4737	Skud_13.415
OG0003653	rna1838	Skud_6.41
OG0003654	rna3887	Skud_12.123
OG0003655	rna1837	Skud_6.40
OG0003656	rna1836	Skud_6.39
OG0003657	rna2015	Skud_7.81
OG0003658	rna1735	Skud_5.270
OG0003659	rna2370	Skud_7.479
OG0003660	rna2163	Skud_7.242
OG0003661	rna448	Skud_2.357
OG0003662	rna449	Skud_2.358
OG0003663	rna2081	Skud_7.150
OG0003664	rna1998	Skud_7.63
OG0003665	rna6255	Skud_16.459
OG0003666	rna681	Skud_3.157
OG0003667	rna5202	Skud_14.375
OG0003668	rna5200	Skud_14.373
OG0003669	rna679	Skud_3.155
OG0003670	rna463	Skud_2.371
OG0003671	rna2090	Skud_7.163
OG0003672	rna455	Skud_2.363
OG0003673	rna2089	Skud_7.162
OG0003674	rna2827	Skud_9.6
OG0003675	rna2829	Skud_9.8
OG0003676	rna3756	Skud_11.339
OG0003677	rna5657	Skud_15.409
OG0003678	rna5943	Skud_16.132
OG0003679	rna5945	Skud_16.134
OG0003680	rna5946	Skud_16.135
OG0003681	rna1083	Skud_4.397
OG0003682	rna1082	Skud_4.396
OG0003683	rna298	Skud_2.199
OG0003684	rna296	Skud_2.197
OG0003685	rna1787	Skud_5.319
OG0003686	rna1050	Skud_4.361
OG0003687	rna5148	Skud_14.316
OG0003688	rna585	Skud_3.49
OG0003690	rna2007	Skud_7.74
OG0003691	rna1010	Skud_4.320
OG0003692	rna3825	Skud_12.64
OG0003693	rna1163	Skud_4.478
OG0003694	rna1164	Skud_4.479
OG0003695	rna4082	Skud_12.291
OG0003696	rna4081	Skud_12.290
OG0003697	rna1166	Skud_4.481
OG0003699	rna4076	Skud_12.284
OG0003700	rna4074	Skud_12.282
OG0003701	rna3551	Skud_11.129
OG0003702	rna3547	Skud_11.125
OG0003703	rna3544	Skud_11.122
OG0003704	rna4566	Skud_13.243
OG0003705	rna4567	Skud_13.244
OG0003706	rna4573	Skud_13.250
OG0003707	rna3167	Skud_10.121
OG0003708	rna3678	Skud_11.255
OG0003709	rna1768	Skud_5.301
OG0003710	rna1767	Skud_5.300
OG0003711	rna1036	Skud_4.349
OG0003712	rna2386	Skud_7.493
OG0003713	rna5341	Skud_15.85
OG0003714	rna934	Skud_4.247
OG0003715	rna936	Skud_4.249
OG0003716	rna938	Skud_4.251
OG0003717	rna3245	Skud_10.199
OG0003718	rna3271	Skud_10.229
OG0003720	rna2401	Skud_7.509
OG0003721	rna2396	Skud_7.503
OG0003722	rna3852	Skud_12.92
OG0003723	rna3849	Skud_12.89
OG0003725	rna3846	Skud_12.86
OG0003726	rna3261	Skud_10.219
OG0003727	rna3820	Skud_12.60
OG0003728	rna49	Skud_1.39
OG0003729	rna5464	Skud_15.210
OG0003731	rna5467	Skud_15.213
OG0003732	rna3723	Skud_11.303
OG0003733	rna5469	Skud_15.215
OG0003734	rna5471	Skud_15.217
OG0003735	rna5475	Skud_15.226
OG0003736	rna5480	Skud_15.231
OG0003737	rna5481	Skud_15.232
OG0003738	rna1525	Skud_5.42
OG0003739	rna1529	Skud_5.47
OG0003740	rna1532	Skud_5.50
OG0003741	rna867	Skud_4.178
OG0003742	rna4619	Skud_13.297
OG0003743	rna4617	Skud_13.294
OG0003744	rna4615	Skud_13.292
OG0003745	rna4614	Skud_13.291
OG0003746	rna3863	Skud_12.101
OG0003747	rna4610	Skud_13.287
OG0003748	rna4609	Skud_13.286
OG0003749	rna2967	Skud_9.146
OG0003750	rna2372	Skud_7.481
OG0003752	rna281	Skud_2.179
OG0003753	rna979	Skud_4.290
OG0003754	rna995	Skud_4.304
OG0003755	rna292	Skud_2.194
OG0003756	rna1057	Skud_4.370
OG0003757	rna1058	Skud_4.371
OG0003758	rna1060	Skud_4.374
OG0003759	rna1064	Skud_4.377
OG0003760	rna1065	Skud_4.378
OG0003761	rna1069	Skud_4.382
OG0003762	rna3922	Skud_12.162
OG0003763	rna3923	Skud_12.163
OG0003764	rna1071	Skud_4.384
OG0003765	rna3932	Skud_12.172
OG0003766	rna1079	Skud_4.392
OG0003767	rna4126	Skud_12.348
OG0003768	rna4119	Skud_12.342
OG0003769	rna2371	Skud_7.480
OG0003770	rna1151	Skud_4.469
OG0003771	rna726	Skud_4.29
OG0003772	rna730	Skud_4.33
OG0003773	rna3692	Skud_11.272
OG0003774	rna2630	Skud_8.111
OG0003775	rna2629	Skud_8.110
OG0003776	rna3280	Skud_10.238
OG0003777	rna2422	Skud_7.535
OG0003778	rna3282	Skud_10.241
OG0003779	rna1300	Skud_4.618
OG0003780	rna1298	Skud_4.616
OG0003781	rna2169	Skud_7.248
OG0003782	rna2030	Skud_7.96
OG0003783	rna3248	Skud_10.202
OG0003784	rna4032	Skud_12.238
OG0003785	rna4113	Skud_12.337
OG0003787	rna5765	Skud_15.519
OG0003788	rna5526	Skud_15.274
OG0003789	rna5528	Skud_15.276
OG0003790	rna2700	Skud_8.179
OG0003791	rna5029	Skud_14.206
OG0003792	rna2703	Skud_8.182
OG0003793	rna5026	Skud_14.203
OG0003794	rna2706	Skud_8.185
OG0003795	rna5343	Skud_15.88
OG0003796	rna5720	Skud_15.471
OG0003797	rna4727	Skud_13.405
OG0003798	rna5713	Skud_15.463
OG0003799	rna1843	Skud_6.46
OG0003800	rna1845	Skud_6.48
OG0003801	rna3882	Skud_12.118
OG0003802	rna2546	Skud_8.26
OG0003804	rna2555	Skud_8.34
OG0003805	rna2561	Skud_8.38
OG0003806	rna2573	Skud_8.50
OG0003807	rna4547	Skud_13.224
OG0003808	rna4546	Skud_13.223
OG0003809	rna4545	Skud_13.222
OG0003810	rna4543	Skud_13.220
OG0003811	rna4532	Skud_13.208
OG0003812	rna3581	Skud_44.2
OG0003813	rna4526	Skud_13.204
OG0003814	rna3589	Skud_11.165
OG0003815	rna3590	Skud_11.166
OG0003816	rna3605	Skud_11.181
OG0003817	rna6085	Skud_16.278
OG0003818	rna6083	Skud_16.276
OG0003819	rna6076	Skud_16.269
OG0003820	rna674	Skud_3.150
OG0003821	rna672	Skud_3.148
OG0003822	rna1642	Skud_5.168
OG0003823	rna1637	Skud_5.163
OG0003824	rna2964	Skud_9.143
OG0003825	rna4994	Skud_14.175
OG0003826	rna4993	Skud_14.174
OG0003827	rna5856	Skud_16.42
OG0003828	rna5885	Skud_16.72
OG0003829	rna446	Skud_2.354
OG0003830	rna3652	Skud_11.226
OG0003831	rna4392	Skud_13.76
OG0003832	rna5751	Skud_15.504
OG0003833	rna551	Skud_3.17
OG0003834	rna631	Skud_3.108
OG0003835	rna358	Skud_2.265
OG0003836	rna4871	Skud_14.51
OG0003837	rna968	Skud_4.283
OG0003838	rna1555	Skud_5.76
OG0003839	rna2050	Skud_7.116
OG0003840	rna4462	Skud_13.150
OG0003841	rna1639	Skud_5.165
OG0003842	rna1138	Skud_4.457
OG0003843	rna1783	Skud_5.315
OG0003844	rna6108	Skud_16.302
OG0003845	rna2154	Skud_7.234
OG0003846	rna1949	Skud_7.12
OG0003848	rna5327	Skud_15.71
OG0003848	rna5326	Skud_15.70
OG0003850	rna2842	Skud_9.21
OG0003851	rna2843	Skud_9.22
OG0003852	rna1926	Skud_6.133
OG0003854	rna1624	Skud_5.150
OG0003855	rna1990	Skud_7.55
OG0003856	rna1376	Skud_4.695
OG0003857	rna1370	Skud_4.689
OG0003858	rna2044	Skud_7.109
OG0003861	rna43	Skud_1.34
OG0003862	rna2752	Skud_8.231
OG0003863	rna3075	Skud_10.33
OG0003864	rna3087	Skud_10.45
OG0003865	rna3478	Skud_11.49
OG0003871	rna71	Skud_1.62
OG0003872	rna2762	Skud_8.240
OG0003873	rna2768	Skud_8.245
OG0003874	rna2771	Skud_8.248
OG0003875	rna4786	Skud_13.462
OG0003877	rna2494	Skud_7.605
OG0003878	rna2497	Skud_7.608
OG0003880	rna266	Skud_2.163
OG0003882	rna612	Skud_3.84
OG0003883	rna1565	Skud_5.88
OG0003884	rna5790	Skud_15.545
OG0003885	rna5219	Skud_14.393
OG0003886	rna2084	Skud_7.153
OG0003888	rna4275	Skud_12.498
OG0003890	rna873	Skud_4.183
OG0003891	rna6283	Skud_16.492
OG0003892	rna4383	Skud_13.66
OG0003893	rna4299	Skud_12.531
OG0003894	rna4201	Skud_12.428
OG0003895	rna261	Skud_2.155
OG0003896	rna258	Skud_2.152
OG0003897	rna251	Skud_2.147
OG0003898	rna953	Skud_4.265
OG0003899	rna3096	Skud_10.54
OG0003900	rna4228	Skud_12.454
OG0003901	rna2277	Skud_7.365
OG0003902	rna2268	Skud_7.357
OG0003903	rna2267	Skud_7.356
OG0003904	rna4752	Skud_13.429
OG0003905	rna377	Skud_2.284
OG0003906	rna1268	Skud_4.583
OG0003909	rna6211	Skud_16.414
OG0003911	rna3009	Skud_9.192
OG0003912	rna5373	Skud_15.119
OG0003913	rna4588	Skud_13.266
OG0003914	rna4218	Skud_12.444
OG0003915	rna3656	Skud_11.230
OG0003917	rna3439	Skud_11.6
OG0003918	rna564	Skud_3.30
OG0003919	rna569	Skud_3.35
OG0003920	rna1448	Skud_4.773
OG0003921	rna2741	Skud_8.220
OG0003923	rna435	Skud_2.345
OG0003924	rna4470	Skud_13.156
OG0003925	rna1353	Skud_4.669
OG0003926	rna4714	Skud_13.393
OG0003927	rna4711	Skud_13.390
OG0003928	rna4709	Skud_13.388
OG0003929	rna2920	Skud_9.100
OG0003931	rna1652	Skud_5.178
OG0003933	rna3668	Skud_11.244
OG0003935	rna1230	Skud_4.545
OG0003936	rna2159	Skud_7.239
OG0003938	rna4876	Skud_14.53
OG0003940	rna5768	Skud_15.522
OG0003943	rna4429	Skud_13.114
OG0003944	rna1176	Skud_4.491
OG0003945	rna2286	Skud_7.375
OG0003946	rna4663	Skud_13.344
OG0003948	rna2025	Skud_7.90
OG0003949	rna4165	Skud_12.392
OG0003951	rna4181	Skud_12.409
OG0003952	rna690	Skud_3.169
OG0003953	rna5798	Skud_15.553
OG0003954	rna5115	Skud_14.296
OG0003956	rna587	Skud_3.51
OG0003957	rna3894	Skud_12.130
OG0003958	rna3895	Skud_12.131
OG0003959	rna1817	Skud_6.20
OG0003961	rna5625	Skud_15.375
OG0003962	rna5632	Skud_15.382
OG0003963	rna5637	Skud_15.387
OG0003964	rna5949	Skud_16.138
OG0003965	rna3880	Skud_12.116
OG0003967	rna4967	Skud_14.146
OG0003968	rna4964	Skud_14.143
OG0003969	rna353	Skud_2.259
OG0003970	rna6168	Skud_16.372
OG0003971	rna3844	Skud_12.84
OG0003972	rna4369	Skud_13.52
OG0003973	rna4997	Skud_14.178
OG0003974	rna1195	Skud_4.511
OG0003975	rna2989	Skud_9.172
OG0003977	rna2544	Skud_8.24
OG0003978	rna2295	Skud_7.384
OG0003979	rna477	Skud_2.385
OG0003980	rna1917	Skud_6.124
OG0003981	rna1099	Skud_4.414
OG0003982	rna1105	Skud_4.421
OG0003983	rna1116	Skud_4.435
OG0003984	rna1133	Skud_4.452
OG0003985	rna2528	Skud_8.8
OG0003987	rna2532	Skud_8.12
OG0003988	rna3786	Skud_12.26
OG0003989	rna1756	Skud_5.291
OG0003990	rna4234	Skud_12.461
OG0003991	rna4648	Skud_13.329
