Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000001	N5	n3	0.8	Non-Terminal	s_paradoxus_proteins_Spar_2.8, s_kudriavzevii_proteins_Skud_12.556, s_kudriavzevii_proteins_Skud_5.2, s_kudriavzevii_proteins_Skud_3.170, s_kudriavzevii_proteins_Skud_7.45, s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360, s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13, s_mikatae_proteins_Smik_16.460, s_paradoxus_proteins_Spar_6.178, s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44, s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174	s_mikatae_proteins_Smik_12.39, s_paradoxus_proteins_Spar_15.616, s_cerevisiae_proteins_rna700, s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430, s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809, s_paradoxus_proteins_Spar_12.114, s_kudriavzevii_proteins_Skud_12.104, s_cerevisiae_proteins_rna3868, s_cerevisiae_proteins_rna3802, s_kudriavzevii_proteins_Skud_12.43, s_paradoxus_proteins_Spar_12.47
OG0000001	N5	n4	0.2	Non-Terminal	s_paradoxus_proteins_Spar_2.8	s_kudriavzevii_proteins_Skud_12.556, s_kudriavzevii_proteins_Skud_5.2, s_kudriavzevii_proteins_Skud_3.170, s_kudriavzevii_proteins_Skud_7.45, s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360, s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13, s_mikatae_proteins_Smik_16.460, s_paradoxus_proteins_Spar_6.178, s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44, s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174
OG0000001	N5	n5	0.2	Non-Terminal	s_kudriavzevii_proteins_Skud_12.556, s_kudriavzevii_proteins_Skud_5.2, s_kudriavzevii_proteins_Skud_3.170, s_kudriavzevii_proteins_Skud_7.45	s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360, s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13, s_mikatae_proteins_Smik_16.460, s_paradoxus_proteins_Spar_6.178, s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44, s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174
OG0000001	s_kudriavzevii_proteins	n6	1.0	Terminal	s_kudriavzevii_proteins_Skud_12.556, s_kudriavzevii_proteins_Skud_5.2, s_kudriavzevii_proteins_Skud_3.170	s_kudriavzevii_proteins_Skud_7.45
OG0000001	s_kudriavzevii_proteins	n7	1.0	Terminal	s_kudriavzevii_proteins_Skud_12.556, s_kudriavzevii_proteins_Skud_5.2	s_kudriavzevii_proteins_Skud_3.170
OG0000001	s_kudriavzevii_proteins	n8	1.0	Terminal	s_kudriavzevii_proteins_Skud_12.556	s_kudriavzevii_proteins_Skud_5.2
OG0000001	N5	n9	0.4	Non-Terminal	s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360, s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13, s_mikatae_proteins_Smik_16.460	s_paradoxus_proteins_Spar_6.178, s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44, s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174
OG0000001	N5	n10	0.2	Non-Terminal	s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360, s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13	s_mikatae_proteins_Smik_16.460
OG0000001	N5	n11	0.4	Non-Terminal	s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585, s_bayanus_proteins_Sbay_5.106, s_mikatae_proteins_Smik_5.10, s_mikatae_proteins_Smik_5.360	s_bayanus_proteins_Sbay_7.36, s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6, s_mikatae_proteins_Smik_17.13
OG0000001	s_bayanus_proteins	n13	1.0	Terminal	s_bayanus_proteins_Sbay_5.21, s_bayanus_proteins_Sbay_7.585	s_bayanus_proteins_Sbay_5.106
OG0000001	s_bayanus_proteins	n14	1.0	Terminal	s_bayanus_proteins_Sbay_5.21	s_bayanus_proteins_Sbay_7.585
OG0000001	s_mikatae_proteins	n15	1.0	Terminal	s_mikatae_proteins_Smik_5.10	s_mikatae_proteins_Smik_5.360
OG0000001	s_mikatae_proteins	n17	1.0	Terminal	s_mikatae_proteins_Smik_14.411, s_mikatae_proteins_Smik_2.6	s_mikatae_proteins_Smik_17.13
OG0000001	s_mikatae_proteins	n18	1.0	Terminal	s_mikatae_proteins_Smik_14.411	s_mikatae_proteins_Smik_2.6
OG0000001	N5	n19	0.2	Non-Terminal	s_paradoxus_proteins_Spar_6.178	s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44, s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174
OG0000001	N5	n20	0.6	Non-Terminal	s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63, s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44	s_mikatae_proteins_Smik_17.5, s_mikatae_proteins_Smik_19.2, s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39, s_bayanus_proteins_Sbay_14.413, s_kudriavzevii_proteins_Skud_14.3, s_kudriavzevii_proteins_Skud_3.174
OG0000001	N5	n21	0.6	Non-Terminal	s_mikatae_proteins_Smik_1.80, s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7, s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239, s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63	s_cerevisiae_proteins_rna5247, s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251, s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267, s_mikatae_proteins_Smik_5.44
OG0000001	s_mikatae_proteins	n23	1.0	Terminal	s_mikatae_proteins_Smik_1.80	s_mikatae_proteins_Smik_16.9, s_mikatae_proteins_Smik_3.7
OG0000001	s_mikatae_proteins	n24	1.0	Terminal	s_mikatae_proteins_Smik_16.9	s_mikatae_proteins_Smik_3.7
OG0000001	N5	n25	0.2	Non-Terminal	s_cerevisiae_proteins_rna3767, s_cerevisiae_proteins_rna5239	s_cerevisiae_proteins_rna4321, s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	s_cerevisiae_proteins	n26	1.0	Terminal	s_cerevisiae_proteins_rna3767	s_cerevisiae_proteins_rna5239
OG0000001	N5	n27	0.2	Non-Terminal	s_cerevisiae_proteins_rna4321	s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042, s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	N5	n28	0.4	Non-Terminal	s_paradoxus_proteins_Spar_16.12, s_paradoxus_proteins_Spar_16.30, s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521, s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042	s_cerevisiae_proteins_rna1524, s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	s_paradoxus_proteins	n30	1.0	Terminal	s_paradoxus_proteins_Spar_16.12	s_paradoxus_proteins_Spar_16.30
OG0000001	s_cerevisiae_proteins	n31	1.0	Terminal	s_cerevisiae_proteins_rna0, s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521	s_cerevisiae_proteins_rna1942, s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042
OG0000001	s_cerevisiae_proteins	n32	1.0	Terminal	s_cerevisiae_proteins_rna0	s_cerevisiae_proteins_rna1490, s_cerevisiae_proteins_rna2521
OG0000001	s_cerevisiae_proteins	n33	1.0	Terminal	s_cerevisiae_proteins_rna1490	s_cerevisiae_proteins_rna2521
OG0000001	s_cerevisiae_proteins	n34	1.0	Terminal	s_cerevisiae_proteins_rna1942	s_cerevisiae_proteins_rna2814, s_cerevisiae_proteins_rna3042
OG0000001	s_cerevisiae_proteins	n35	1.0	Terminal	s_cerevisiae_proteins_rna2814	s_cerevisiae_proteins_rna3042
OG0000001	N5	n36	0.2	Non-Terminal	s_cerevisiae_proteins_rna1524	s_cerevisiae_proteins_rna104, s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	N5	n37	0.2	Non-Terminal	s_cerevisiae_proteins_rna104	s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89, s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	N5	n38	0.4	Non-Terminal	s_bayanus_proteins_Sbay_10.48, s_cerevisiae_proteins_rna1847, s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51, s_kudriavzevii_proteins_Skud_5.41, s_paradoxus_proteins_Spar_1.89	s_cerevisiae_proteins_rna524, s_cerevisiae_proteins_rna2513, s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657, s_paradoxus_proteins_Spar_6.63
OG0000001	s_kudriavzevii_proteins	n42	1.0	Terminal	s_kudriavzevii_proteins_Skud_1.71, s_kudriavzevii_proteins_Skud_6.51	s_kudriavzevii_proteins_Skud_5.41
OG0000001	s_kudriavzevii_proteins	n43	1.0	Terminal	s_kudriavzevii_proteins_Skud_1.71	s_kudriavzevii_proteins_Skud_6.51
OG0000001	s_cerevisiae_proteins	n45	1.0	Terminal	s_cerevisiae_proteins_rna524	s_cerevisiae_proteins_rna2513
OG0000001	s_paradoxus_proteins	n46	1.0	Terminal	s_paradoxus_proteins_Spar_2.476, s_paradoxus_proteins_Spar_7.657	s_paradoxus_proteins_Spar_6.63
OG0000001	s_paradoxus_proteins	n47	1.0	Terminal	s_paradoxus_proteins_Spar_2.476	s_paradoxus_proteins_Spar_7.657
OG0000001	s_paradoxus_proteins	n50	1.0	Terminal	s_paradoxus_proteins_Spar_7.4, s_paradoxus_proteins_Spar_9.251	s_paradoxus_proteins_Spar_14.448, s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267
OG0000001	s_paradoxus_proteins	n51	1.0	Terminal	s_paradoxus_proteins_Spar_7.4	s_paradoxus_proteins_Spar_9.251
OG0000001	s_paradoxus_proteins	n52	1.0	Terminal	s_paradoxus_proteins_Spar_14.448	s_paradoxus_proteins_Spar_3.224, s_paradoxus_proteins_Spar_9.267
OG0000001	s_paradoxus_proteins	n53	1.0	Terminal	s_paradoxus_proteins_Spar_3.224	s_paradoxus_proteins_Spar_9.267
OG0000001	s_mikatae_proteins	n56	1.0	Terminal	s_mikatae_proteins_Smik_17.5	s_mikatae_proteins_Smik_19.2
OG0000001	s_bayanus_proteins	n57	1.0	Terminal	s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96, s_bayanus_proteins_Sbay_6.39	s_bayanus_proteins_Sbay_14.413
OG0000001	s_bayanus_proteins	n58	1.0	Terminal	s_bayanus_proteins_Sbay_1.88, s_bayanus_proteins_Sbay_1.96	s_bayanus_proteins_Sbay_6.39
OG0000001	s_bayanus_proteins	n59	1.0	Terminal	s_bayanus_proteins_Sbay_1.88	s_bayanus_proteins_Sbay_1.96
OG0000001	s_kudriavzevii_proteins	n60	1.0	Terminal	s_kudriavzevii_proteins_Skud_14.3	s_kudriavzevii_proteins_Skud_3.174
OG0000001	N7	n62	0.25	Non-Terminal	s_paradoxus_proteins_Spar_15.616	s_cerevisiae_proteins_rna700, s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430, s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809, s_paradoxus_proteins_Spar_12.114, s_kudriavzevii_proteins_Skud_12.104, s_cerevisiae_proteins_rna3868, s_cerevisiae_proteins_rna3802, s_kudriavzevii_proteins_Skud_12.43, s_paradoxus_proteins_Spar_12.47
OG0000001	N7	n63	0.75	Non-Terminal	s_cerevisiae_proteins_rna700, s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430, s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809, s_paradoxus_proteins_Spar_12.114, s_kudriavzevii_proteins_Skud_12.104, s_cerevisiae_proteins_rna3868	s_cerevisiae_proteins_rna3802, s_kudriavzevii_proteins_Skud_12.43, s_paradoxus_proteins_Spar_12.47
OG0000001	N7	n64	0.25	Non-Terminal	s_cerevisiae_proteins_rna700, s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430, s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809, s_paradoxus_proteins_Spar_12.114, s_kudriavzevii_proteins_Skud_12.104	s_cerevisiae_proteins_rna3868
OG0000001	s_cerevisiae_proteins	n67	1.0	Terminal	s_cerevisiae_proteins_rna700	s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430, s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809
OG0000001	s_cerevisiae_proteins	n68	1.0	Terminal	s_cerevisiae_proteins_rna3039, s_cerevisiae_proteins_rna3430	s_cerevisiae_proteins_rna4822, s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809
OG0000001	s_cerevisiae_proteins	n69	1.0	Terminal	s_cerevisiae_proteins_rna3039	s_cerevisiae_proteins_rna3430
OG0000001	s_cerevisiae_proteins	n70	1.0	Terminal	s_cerevisiae_proteins_rna4822	s_cerevisiae_proteins_rna5805, s_cerevisiae_proteins_rna5809
OG0000001	s_cerevisiae_proteins	n71	1.0	Terminal	s_cerevisiae_proteins_rna5805	s_cerevisiae_proteins_rna5809
OG0000001	N5	n74	0.4	Non-Terminal	s_bayanus_proteins_Sbay_12.243, s_cerevisiae_proteins_rna3418, s_paradoxus_proteins_Spar_10.435, s_mikatae_proteins_Smik_10.445, s_kudriavzevii_proteins_Skud_10.376	s_cerevisiae_proteins_rna3419, s_paradoxus_proteins_Spar_10.438
