Orthogroup	s_cerevisiae_proteins	k_lactis_proteins
OG0003463	rna6021	rna3974
OG0003464	rna6020	rna3975
OG0003465	rna421	rna3976
OG0003466	rna6014	rna3985
OG0003467	rna6011	rna3992
OG0003468	rna405	rna4000
OG0003469	rna401	rna4006
OG0003470	rna399	rna4010
OG0003471	rna397	rna4014
OG0003472	rna5993	rna4019
OG0003473	rna5992	rna4020
OG0003474	rna5990	rna4022
OG0003475	rna388	rna4035
OG0003476	rna5985	rna4036
OG0003477	rna5984	rna4041
OG0003478	rna15	rna4060
OG0003479	rna5780	rna4061
OG0003480	rna5784	rna4064
OG0003481	rna5786	rna4066
OG0003482	rna12	rna4068
OG0003483	rna11	rna4069
OG0003484	rna5983	rna4075
OG0003485	rna5980	rna4078
OG0003486	rna5615	rna4080
OG0003487	rna5979	rna4081
OG0003488	rna5977	rna4085
OG0003489	rna5620	rna4090
OG0003490	rna5975	rna4091
OG0003491	rna5970	rna4094
OG0003492	rna5971	rna4096
OG0003493	rna5622	rna4098
OG0003494	rna488	rna4101
OG0003495	rna489	rna4102
OG0003496	rna499	rna4103
OG0003497	rna497	rna4105
OG0003498	rna3209	rna4109
OG0003499	rna3203	rna4113
OG0003500	rna3198	rna4122
OG0003501	rna500	rna4130
OG0003502	rna3193	rna4132
OG0003503	rna3192	rna4135
OG0003504	rna503	rna4136
OG0003505	rna504	rna4137
OG0003506	rna487	rna4141
OG0003507	rna483	rna4147
OG0003508	rna1908	rna4150
OG0003509	rna39	rna4161
OG0003510	rna5746	rna4162
OG0003511	rna5743	rna4164
OG0003512	rna1426	rna4166
OG0003513	rna371	rna4172
OG0003514	rna3150	rna4174
OG0003515	rna4577	rna4180
OG0003516	rna4807	rna4185
OG0003517	rna4808	rna4186
OG0003518	rna5088	rna4196
OG0003519	rna5100	rna4208
OG0003520	rna2878	rna4210
OG0003521	rna2879, rna5102	rna4211
OG0003522	rna5103	rna4213
OG0003523	rna5109	rna4222
OG0003524	rna5113	rna4224
OG0003525	rna2894	rna4231
OG0003526	rna518	rna4235
OG0003527	rna972	rna4237
OG0003528	rna271	rna4241
OG0003529	rna2866	rna4248
OG0003530	rna2863	rna4252
OG0003531	rna2858	rna4257
OG0003532	rna5083, rna2857	rna4258
OG0003533	rna4069	rna4268
OG0003534	rna4070	rna4270
OG0003535	rna803	rna4273
OG0003536	rna805	rna4275
OG0003537	rna806	rna4277
OG0003538	rna761	rna4285
OG0003539	rna763	rna4289
OG0003540	rna813	rna4292
OG0003541	rna818	rna4298
OG0003542	rna769	rna4299
OG0003543	rna772	rna4306
OG0003544	rna2915	rna4312
OG0003545	rna648	rna4316
OG0003546	rna4694	rna4328
OG0003547	rna5169	rna4330
OG0003548	rna5168	rna4332
OG0003549	rna5838	rna4340
OG0003550	rna2104	rna4345
OG0003551	rna465	rna4354
OG0003552	rna678	rna4355
OG0003553	rna677	rna4357
OG0003554	rna852	rna4365
OG0003555	rna4635	rna4368
OG0003556	rna4631	rna4374
OG0003557	rna4628	rna4379
OG0003558	rna5361	rna4386
OG0003559	rna5366	rna4390
OG0003560	rna5369	rna4396
OG0003561	rna5379	rna4402
OG0003562	rna60	rna4406
OG0003563	rna63	rna4411
OG0003564	rna2291	rna4419
OG0003565	rna236	rna4425
OG0003566	rna5725	rna4433
OG0003567	rna5726	rna4434
OG0003568	rna5729	rna4437
OG0003569	rna5730	rna4438
OG0003570	rna4737	rna4440
OG0003571	rna1839	rna4444
OG0003572	rna3886	rna4445
OG0003573	rna3887	rna4447
OG0003574	rna1837	rna4449
OG0003575	rna1836	rna4450
OG0003576	rna2015	rna4454
OG0003577	rna1735	rna4460
OG0003578	rna2370	rna4464
OG0003579	rna2163	rna4465
OG0003580	rna448	rna4478
OG0003581	rna449	rna4479
OG0003582	rna2081	rna4486
OG0003583	rna1998	rna4490
OG0003584	rna6255	rna4496
OG0003585	rna681	rna4504
OG0003586	rna5202	rna4506
OG0003587	rna5200	rna4508
OG0003588	rna463	rna4512
OG0003589	rna2090	rna4524
OG0003590	rna455	rna4526
OG0003591	rna2089	rna4527
OG0003592	rna2827	rna4533
OG0003593	rna2829	rna4535
OG0003594	rna3757	rna4536
OG0003595	rna3756	rna4539
OG0003596	rna6075	rna4542
OG0003597	rna5657	rna4553
OG0003598	rna5945	rna4560
OG0003599	rna5946	rna4563
OG0003600	rna1083	rna4565
OG0003601	rna1082	rna4567
OG0003602	rna298	rna4569
OG0003603	rna296	rna4574
OG0003604	rna1787	rna4579
OG0003605	rna1050	rna4585
OG0003606	rna5148	rna4596
OG0003607	rna585	rna4601
OG0003608	rna2007	rna4604
OG0003609	rna187	rna4609
OG0003610	rna1010	rna4616
OG0003611	rna598	rna4620
OG0003612	rna596	rna4623
OG0003613	rna3825	rna4627
OG0003614	rna1163	rna4631
OG0003615	rna4082	rna4633
OG0003616	rna4081	rna4635
OG0003617	rna1166	rna4636
OG0003618	rna4078	rna4639
OG0003619	rna4076	rna4641
OG0003620	rna4074	rna4645
OG0003621	rna3551	rna4651
OG0003622	rna3548	rna4654
OG0003623	rna3547	rna4655
OG0003624	rna3544	rna4658
OG0003625	rna4566	rna4659
OG0003626	rna4567	rna4660
OG0003627	rna4572	rna4664
OG0003628	rna4573	rna4666
OG0003629	rna3164	rna4682
OG0003630	rna3167	rna4684
OG0003631	rna3678	rna4690
OG0003632	rna1768	rna4695
OG0003633	rna1767	rna4696
OG0003634	rna1036	rna4697
OG0003635	rna2386	rna4703
OG0003636	rna5341	rna4705
OG0003637	rna936	rna4708
OG0003638	rna938	rna4710
OG0003639	rna3245	rna4714
OG0003640	rna3271	rna4717
OG0003641	rna2401	rna4724
OG0003642	rna2396	rna4729
OG0003643	rna3852	rna4735
OG0003644	rna3849	rna4743
OG0003645	rna3846	rna4747
OG0003646	rna3261	rna4751
OG0003647	rna3820	rna4753
OG0003648	rna49	rna4757
OG0003649	rna5463	rna4762
OG0003650	rna3723	rna4770
OG0003651	rna5469	rna4775
OG0003652	rna5471	rna4778
OG0003653	rna5475	rna4783
OG0003654	rna5476	rna4784
OG0003655	rna5481	rna4789
OG0003656	rna5482	rna4791
OG0003657	rna1525	rna4797
OG0003658	rna1529	rna4801
OG0003659	rna1532	rna4805
OG0003660	rna867	rna4810
OG0003661	rna4619	rna4813
OG0003662	rna4617	rna4815
OG0003663	rna4615	rna4818
OG0003664	rna3863	rna4826
OG0003665	rna4609	rna4831
OG0003666	rna4607	rna4833
OG0003667	rna2967	rna4847
OG0003668	rna2372	rna4864
OG0003669	rna281	rna4879
OG0003670	rna979	rna4885
OG0003671	rna995	rna4888
OG0003672	rna292	rna4891
OG0003673	rna1057	rna4897
OG0003674	rna1058	rna4902
OG0003675	rna1060	rna4905
OG0003676	rna1064	rna4909
OG0003677	rna1065	rna4910
OG0003678	rna1069	rna4916
OG0003679	rna3922	rna4919
OG0003680	rna3923	rna4920
OG0003681	rna1071	rna4922
OG0003682	rna1073	rna4925
OG0003683	rna3932	rna4935
OG0003684	rna3936	rna4939
OG0003685	rna1078	rna4940
OG0003686	rna4126	rna4955
OG0003687	rna4119	rna4964
OG0003688	rna4118	rna4965
OG0003689	rna2371	rna4967
OG0003690	rna1151	rna4975
OG0003691	rna1150	rna4976
OG0003692	rna726	rna4981
OG0003693	rna730	rna4986
OG0003694	rna4963	rna4988
OG0003695	rna3692	rna5007
OG0003696	rna2630	rna5024
OG0003697	rna2422	rna5029
OG0003698	rna3282	rna5031
OG0003699	rna1300	rna5033
OG0003700	rna1298	rna5036
OG0003701	rna2169	rna5040
OG0003702	rna2030	rna5047
OG0003703	rna3247	rna5051
OG0003704	rna4032	rna5064
OG0003705	rna4113	rna5074
OG0003706	rna5754	rna5085
OG0003707	rna5526	rna5100
OG0003708	rna5528	rna5106
OG0003709	rna2698	rna5115
OG0003710	rna2700	rna5119
OG0003711	rna5029	rna5124
OG0003712	rna2703	rna5126
OG0003713	rna5026	rna5128
OG0003714	rna2704	rna5129
OG0003715	rna2706	rna5133
OG0003716	rna5020	rna5134
OG0003717	rna5720	rna5152
OG0003718	rna5713	rna5163
OG0003719	rna1843	rna5166
OG0003720	rna1845	rna5170
OG0003721	rna3882	rna5171
OG0003722	rna2545	rna5177
OG0003723	rna2546	rna5179
OG0003724	rna2552	rna5186
OG0003725	rna2555	rna5193
OG0003726	rna2561	rna5196
OG0003727	rna2573	rna5202
OG0003728	rna4547	rna5206
OG0003729	rna4546	rna5207
OG0003730	rna4545	rna5208
OG0003731	rna4543	rna5215
OG0003732	rna3573	rna5222
OG0003733	rna4535	rna5225
OG0003734	rna4532	rna5230
OG0003735	rna3581	rna5232
OG0003736	rna4526	rna5235
OG0003737	rna3589	rna5245
OG0003738	rna3590	rna5247
OG0003739	rna4510	rna5252
OG0003740	rna6085	rna5256
OG0003741	rna6083	rna5258
OG0003742	rna6076	rna5261
OG0003743	rna674	rna5268
OG0003744	rna672	rna5272
OG0003745	rna1642	rna5274
OG0003746	rna1637	rna5281
OG0003747	rna2964	rna5287
OG0003748	rna4994	rna5295
OG0003749	rna4993	rna5296
OG0003750	rna5744	TCONS_novel_00000705_1-frame_2
OG0003779	rna2843	rna26
OG0003780	rna1624	rna55
OG0003781	rna1986	rna65
OG0003782	rna1990	rna69
OG0003783	rna1376	rna75
OG0003784	rna1375	rna76
OG0003785	rna1370	rna84
OG0003786	rna2044	rna135
OG0003787	rna5741, rna40	rna167
OG0003788	rna43	rna170
OG0003789	rna1152	rna184
OG0003790	rna3293	rna274
OG0003791	rna3087	rna287
OG0003792	rna3481	rna292
OG0003793	rna3742	rna340
OG0003794	rna3740	rna343
OG0003795	rna71	rna384
OG0003796	rna2762	rna402
OG0003797	rna2771	rna410
OG0003798	rna4786	rna419
OG0003799	rna2494	rna433
OG0003800	rna2497	rna439
OG0003801	rna2498	rna440
OG0003802	rna2794	rna447
OG0003804	rna267, rna964	rna459
OG0003805	rna266	rna461
OG0003806	rna5395	rna469
OG0003807	rna612	rna485
OG0003808	rna1565	rna490
OG0003809	rna620	rna492
OG0003810	rna619	rna493
OG0003811	rna5790	rna538
OG0003812	rna5218	rna539
OG0003813	rna5219	rna540
OG0003814	rna2084	rna546
OG0003815	rna1401, rna4439	rna591
OG0003816	rna4262	rna652
OG0003817	rna873	rna654
OG0003818	rna6283	rna674
OG0003819	rna4296	rna758
OG0003820	rna4201	rna775
OG0003821	rna261	rna818
OG0003822	rna258	rna821
OG0003823	rna251	rna830
OG0003824	rna953	rna831
OG0003825	rna3096	rna843
OG0003826	rna633, rna3069	rna856
OG0003827	rna4228	rna866
OG0003828	rna2277	rna868
OG0003829	rna2268	rna880
OG0003830	rna2267	rna881
OG0003831	rna4752	rna903
OG0003832	rna4750	rna906
OG0003833	rna6034	rna949
OG0003834	rna383	rna950
OG0003835	rna377	rna958
OG0003836	rna1268	rna968
OG0003837	rna5842	rna974
OG0003838	rna6211	rna1029
OG0003839	rna5383	rna1043
OG0003840	rna3009	rna1044
OG0003841	rna5373	rna1047
OG0003842	rna176	rna1068
OG0003843	rna310	rna1070
OG0003844	rna4218	rna1107
OG0003845	rna3656	rna1114
OG0003846	rna2563	rna1124
OG0003847	rna3439	rna1165
OG0003848	rna564	rna1243
OG0003849	rna569	rna1250
OG0003850	rna1448	rna1266
OG0003851	rna2741	rna1299
OG0003852	rna435	rna1426
OG0003853	rna4470	rna1450
OG0003854	rna1353	rna1472
OG0003855	rna4711	rna1492
OG0003856	rna4709	rna1495
OG0003857	rna4706	rna1500
OG0003858	rna2920	rna1519
OG0003859	rna1652	rna1545
OG0003860	rna1644, rna2939	rna1553
OG0003861	rna3668	rna1597
OG0003862	rna1230	rna1677
OG0003863	rna2159	rna1691
OG0003864	rna1025	rna1703
OG0003865	rna5768	rna1765
OG0003866	rna5505	rna1792
OG0003867	rna1257	rna1837
OG0003868	rna2286	rna1881
OG0003869	rna5866	rna1901
OG0003870	rna4663	rna1902
OG0003871	rna786	rna1928
OG0003872	rna4181	rna1992
OG0003873	rna690	rna2022
OG0003874	rna5798	rna2067
OG0003875	rna1510	rna2085
OG0003876	rna5415	rna2101
OG0003877	rna5115	rna2168
OG0003878	rna3790	rna2222
OG0003879	rna587	rna2253
OG0003880	rna3894	rna2279
OG0003881	rna3895	rna2282
OG0003882	rna3040	rna2317
OG0003883	rna5625	rna2333
OG0003884	rna5949	rna2369
OG0003885	rna3880	rna2383
OG0003886	rna4969	rna2415
OG0003887	rna4967	rna2420
OG0003888	rna4964	rna2424
OG0003889	rna353	rna2439
OG0003891	rna6168	rna2447
OG0003892	rna3844	rna2463
OG0003893	rna4369	rna2505
OG0003894	rna2720	rna2535
OG0003895	rna6043	rna2562
OG0003896	rna1195	rna2579
OG0003897	rna4681, rna5843	rna2605
OG0003899	rna2989	rna2674
OG0003900	rna2544	rna2696
OG0003901	rna3007	rna2752
OG0003902	rna1917	rna2763
OG0003903	rna1099	rna2789
OG0003904	rna1116	rna2823
OG0003905	rna4024	rna2844
OG0003906	rna1127	rna2850
OG0003907	rna1133	rna2858
OG0003908	rna2528	rna2950
OG0003909	rna2532	rna2954
OG0003910	rna1756	rna2970
OG0003911	rna1022	rna2975
OG0003912	rna4234	rna2984
OG0003913	rna4648	rna3005
OG0003914	rna1325	rna3033
OG0003915	rna1329	rna3039
OG0003916	rna1332	rna3043
OG0003917	rna1336	rna3050
OG0003918	rna1340	rna3058
OG0003919	rna5546	rna3061
OG0003920	rna1421, rna2581	rna3084
OG0003921	rna3948	rna3114
OG0003922	rna886	rna3172
OG0003923	rna128, rna1711	rna3245
OG0003924	rna4844	rna3255
OG0003925	rna5117	rna3313
OG0003926	rna2909	rna3322
OG0003927	rna5438	rna3351
OG0003928	rna3268	rna3367
OG0003929	rna1576	rna3373
OG0003930	rna1015	rna3393
OG0003931	rna201	rna3408
OG0003932	rna2180	rna3410
OG0003933	rna2177	rna3414
OG0003934	rna182	rna3487
OG0003935	rna183	rna3488
OG0003936	rna185, rna308	rna3490
OG0003937	rna5499	rna3520
OG0003938	rna3704	rna3608
OG0003939	rna2457	rna3633
OG0003940	rna2438, rna3878	rna3654
OG0003941	rna3284	rna3669
OG0003942	rna2426	rna3672
OG0003943	rna1205	rna3684
OG0003944	rna946	rna3715
OG0003945	rna3623	rna3757
OG0003946	rna511	rna3770
OG0003947	rna5908	rna3776
OG0003948	rna5897	rna3797
OG0003949	rna154	rna3827
OG0003951	rna2684	rna3902
OG0003952	rna1302	rna3903
OG0003953	rna3308	rna3928
OG0003954	rna3295	rna3947
OG0003955	rna6025	rna3966
OG0003956	rna423	rna3972
OG0003957	rna6017	rna3979
OG0003958	rna413	rna3986
OG0003959	rna410, rna6013	rna3989
OG0003960	rna386	rna4039
OG0003961	rna385	rna4040
OG0003962	rna496	rna4107
OG0003964	rna506	rna4140
OG0003965	rna5095	rna4204
OG0003966	rna2892	rna4228
OG0003967	rna773	rna4307
OG0003968	rna824	rna4308
OG0003969	rna858	rna4378
OG0003970	rna53	rna4387
OG0003971	rna58	rna4397
OG0003972	rna59	rna4401
OG0003973	rna5721	rna4428
OG0003974	rna2022	rna4457
OG0003975	rna2077	rna4472
OG0003976	rna2094	rna4515
OG0003977	rna2828	rna4534
OG0003978	rna1438	rna4545
OG0003980	rna5229	rna4572
OG0003981	rna1053	rna4580
OG0003982	rna2389	rna4699
OG0003983	rna3818	rna4749
OG0003984	rna3823	rna4755
OG0003985	rna3492	rna4768
OG0003986	rna3730	rna4782
OG0003987	rna4616	rna4817
OG0003988	rna3862	rna4827
OG0003989	rna4605	rna4835
OG0003990	rna2373	rna4865
OG0003991	rna3915	rna4900
OG0003992	rna3919	rna4906
OG0003993	rna1079	rna4941
OG0003994	rna4120	rna4962
OG0003995	rna1288	rna5015
OG0003996	rna2608	rna5022
OG0003997	rna2385	rna5050
OG0003998	rna3248	rna5052
OG0003999	rna1890	rna5075
OG0004000	rna5529	rna5107
OG0004001	rna5298	rna5137
OG0004002	rna1844	rna5167
OG0004003	rna4553	rna5199
OG0004004	rna3572	rna5216
OG0004005	rna1485	rna5217
OG0004006	rna4534	rna5228
OG0004007	rna4517	rna5243
OG0004008	rna6084	rna5257
OG0004009	rna6081	rna5266
OG0004010	rna673	rna5269
OG0004011	rna429	rna5299
OG0004012	rna927, rna234	TCONS_novel_00000304_3-frame_1
OG0004073	rna3661	rna124
OG0004074	rna3417	rna143
OG0004075	rna16	rna145
OG0004076	rna3081, rna3475	rna278
OG0004077	rna4856, rna5286	rna317
OG0004078	rna4415	rna358
OG0004079	rna5392	rna473
OG0004080	rna4452	rna566
OG0004081	rna4275	rna635
OG0004082	rna4253	rna668
OG0004083	rna4305	rna740
OG0004084	rna2242, rna4203	rna772
OG0004085	rna2234	rna784
OG0004086	rna3067	rna859
OG0004087	rna2276	rna869
OG0004088	rna4720, rna5708	rna882
OG0004089	rna6037	rna955
OG0004090	rna2328, rna6217	rna1021
OG0004091	rna3523	rna1082
OG0004092	rna2567, rna3651	rna1118
OG0004094	rna3340	rna1158
OG0004096	rna540	rna1207
OG0004097	rna1461	rna1242
OG0004098	rna1455	rna1257
OG0004099	rna1449, rna4043	rna1265
OG0004100	rna5345	rna1351
OG0004101	rna925	rna1376
OG0004102	rna4144, rna5597	rna1395
OG0004103	rna4699	rna1509
OG0004104	rna1664, rna2923	rna1526
OG0004105	rna659	rna1576
OG0004106	rna1233	rna1664
OG0004107	rna5061	rna1793
OG0004108	rna2645	rna1830
OG0004110	rna4164	rna1950
OG0004111	rna4172	rna2004
OG0004114	rna5224	rna2042
OG0004115	rna1948	rna2048
OG0004116	rna2128, rna5893	rna2197
OG0004117	rna3808	rna2223
OG0004118	rna3893	rna2277
OG0004119	rna4700	rna2309
OG0004120	rna5629	rna2340
OG0004121	rna5951, rna5650	rna2366
OG0004122	rna4330	rna2502
OG0004123	rna1604	rna2512
OG0004124	rna1955	rna2555
OG0004125	rna6052	rna2575
OG0004126	rna5845	rna2611
OG0004127	rna4674	rna2621
OG0004128	rna1914	rna2761
OG0004129	rna3104	rna2776
OG0004130	rna1097	rna2787
OG0004131	rna1119	rna2841
OG0004132	rna751	rna3007
OG0004133	rna4249	rna3158
OG0004134	rna3358	rna3198
OG0004135	rna4846	rna3262
OG0004136	rna5279	rna3267
OG0004137	rna3629	rna3293
OG0004138	rna430	rna3296
OG0004139	rna194	rna3404
OG0004140	rna2595, rna3497	rna3454
OG0004141	rna3514	rna3477
OG0004142	rna999	rna3498
OG0004143	rna6096	rna3556
OG0004144	rna6091	rna3570
OG0004145	rna216	rna3705
OG0004146	rna948	rna3720
OG0004147	rna3636	rna3738
OG0004148	rna3562	rna3752
OG0004149	rna724	rna3755
OG0004150	rna2117	rna3785
OG0004151	rna2123	rna3793
OG0004152	rna4052	rna3805
OG0004153	rna775	rna3811
OG0004154	rna4840	rna3868
OG0004155	rna862, rna4625	rna3915
OG0004157	rna414	rna3984
OG0004158	rna13	rna4067
OG0004159	rna10	rna4070
OG0004160	rna4696	rna4322
OG0004161	rna5723	rna4430
OG0004162	rna452	rna4484
OG0004163	rna457	rna4522
OG0004164	rna1865	rna4541
OG0004165	rna5656	rna4554
OG0004166	rna5943	rna4555
OG0004167	rna1165	rna4634
OG0004168	rna3156	rna4670
OG0004169	rna3871	rna4816
OG0004170	rna3864	rna4824
OG0004171	rna4608	rna4832
OG0004172	rna284	rna4871
OG0004173	rna280	rna4880
OG0004174	rna1067	rna4913, rna4914
OG0004175	rna3148	rna5002
OG0004176	rna2705, rna5024	rna5130
OG0004177	rna5714	rna5162
OG0004178	rna2966	rna5289
OG0004236	rna1972	rna43
OG0004237	rna2473	rna231
OG0004238	rna3712, rna3121	rna246
OG0004239	rna630	rna270
OG0004240	rna5289	rna322
OG0004241	rna2589, rna1901	rna367
OG0004242	rna3580	rna458
OG0004243	rna1564	rna491
OG0004244	rna5014	rna510
OG0004245	rna1941	rna527
OG0004246	rna870, rna4263	rna650
OG0004247	rna3403	rna698
OG0004248	rna4393	rna741
OG0004249	rna4687	rna978
OG0004250	rna4220	rna1105
OG0004252	rna693	rna1170, rna1323
OG0004253	rna4914	rna1319
OG0004254	rna92	rna1366
OG0004255	rna4783	rna1459
OG0004256	rna4705	rna1501
OG0004258	rna4430	rna1843
OG0004259	rna4169	rna1958
OG0004260	rna1039	rna1968
OG0004261	rna5225	rna2041
OG0004264	rna3891, rna1833	rna2272
OG0004266	rna2724, rna4990	rna2388
OG0004267	rna739	rna2405
OG0004268	rna4366	rna2498
OG0004270	rna5852	rna2623
OG0004271	rna2990	rna2673
OG0004272	rna6289	rna2731
OG0004273	rna720	rna2888
OG0004274	rna6294	rna2940, rna4057
OG0004275	rna3780	rna2948
OG0004276	rna170	rna3182
OG0004277	rna3380	rna3189
OG0004278	rna161	rna3196
OG0004279	rna1004, rna305	rna3495
OG0004280	rna5500	rna3519
OG0004281	rna2028	rna3542
OG0004282	rna2665	rna3694
OG0004283	rna1315	rna3881
OG0004284	rna863, rna4624	rna3916
OG0004285	rna5004	rna3954
OG0004286	rna400, rna6003	rna4007
OG0004287	rna4073	rna4278
OG0004288	rna2099	rna4353
OG0004289	rna6185	rna4418
OG0004291	rna3870	rna4820
OG0004292	rna4613	rna4823
OG0004293	rna4123	rna4959
OG0004294	rna5323	rna4992
OG0004295	rna2948	rna5277
OG0004357	rna1929	rna40
OG0004358	rna5794	rna187
OG0004359	rna70	rna383
OG0004360	rna4789	rna428
OG0004361	rna5226	rna455
OG0004365	rna4440	rna590
OG0004366	rna2067	rna608
OG0004367	rna5874	rna612
OG0004369	rna4386	rna729
OG0004370	rna955	rna826
OG0004371	rna5357	rna907
OG0004372	rna341	rna918
OG0004375	rna3655	rna1115
OG0004376	rna4895	rna1290
OG0004377	rna641	rna1333
OG0004378	rna911	rna1353
OG0004379	rna1484	rna1403
OG0004380	rna438	rna1433
OG0004381	rna1665	rna1525
OG0004382	rna1762	rna1710
OG0004383	rna4509	rna1739
OG0004384	rna5057, rna5512	rna1784
OG0004385	rna4067	rna1909
OG0004386	rna793	rna1915
OG0004387	rna2024	rna1944
OG0004388	rna4162	rna1951
OG0004389	rna4173	rna2003
OG0004390	rna67	rna2006
OG0004393	rna3463	rna2177
OG0004394	rna1832	rna2274
OG0004395	rna3906	rna2297
OG0004396	rna731	rna2425
OG0004397	rna4133	rna2452
OG0004398	rna2718	rna2531
OG0004399	rna2659	rna2634
OG0004400	rna1583	rna2654
OG0004401	rna1578	rna2661
OG0004402	rna1573	rna2669
OG0004405	rna5536	rna3031
OG0004406	rna1337	rna3052
OG0004407	rna2898	rna3309
OG0004408	rna2597	rna3453
OG0004409	rna3224	rna3460
OG0004410	rna898	rna3531
OG0004411	rna2451	rna3641
OG0004413	rna1321	rna3875
OG0004414	rna2683	rna3904
OG0004416	rna418	rna3982
OG0004417	rna3196	rna4127
OG0004419	rna5104	rna4214
OG0004420	rna2884	rna4218
OG0004421	rna759, rna809	rna4283
OG0004422	rna4690	rna4335
OG0004423	rna6057	rna4377
OG0004426	rna5147	rna4594
OG0004428	rna3264	rna4626
OG0004429	rna3545	rna4657
OG0004430	rna1009	rna4854
OG0004431	rna3921	rna4917
OG0004432	rna1077	rna4932
OG0004434	rna5033	rna5117
OG0004436	rna3884	rna5169
OG0004438	rna3057	TCONS_novel_00000301_2-frame_3
OG0004537	rna3752	rna20
OG0004541	rna2205	rna382
OG0004543	rna1379	rna556
OG0004545	rna6282	rna673
OG0004549	rna6150	rna893
OG0004550	rna335	rna931
OG0004551	rna1269	rna969
OG0004552	rna6266	rna998
OG0004554	rna3649	rna1119
OG0004565	rna4715	rna1482
OG0004568	rna1252	rna1632
OG0004569	rna2618	rna1660
OG0004572	rna6183	rna1875
OG0004574	rna4185	rna1982
OG0004575	rna5213	rna2025
OG0004577	rna1668	rna2076
OG0004584	rna3235	rna2460
OG0004585	rna3278	rna2469
OG0004587	rna1953	rna2557
OG0004588	rna4056	rna2593
OG0004589	rna3013	rna2689
OG0004590	rna480	rna2750
OG0004592	rna6293	rna2941
OG0004595	rna1338	rna3053
OG0004596	rna2583	rna3082
OG0004597	rna6241	rna3104
OG0004599	rna880	rna3156
OG0004600	rna6120	rna3227
OG0004603	rna831	rna3342
OG0004606	rna2174	rna3420
OG0004608	rna2889	rna3457
OG0004610	rna1958	rna3509
OG0004611	rna2569	rna3553
OG0004613	rna152	rna3833
OG0004618	rna822	rna4303
OG0004619	rna186	rna4459
OG0004620	rna2832	rna4538
OG0004624	rna3243	rna4730
OG0004625	rna2405	rna4733
OG0004850	rna1978	rna52
OG0004853	rna3660	rna123
OG0004860	rna2662	rna309
OG0004881	rna4972	rna806
OG0004895	rna2919	rna1595
OG0004910	rna6103	rna2235
OG0004922	rna3973	rna2808
OG0004923	rna3986	rna2826, rna2831, rna2836
OG0004924	rna6292	rna2942
OG0004946	rna1689	rna3832
OG0004952	rna406	rna3995
OG0004961	rna817	rna4297
OG0004967	rna1786	rna4582
OG0004982	gene6321	gene5379
OG0005116	rna592	rna378
OG0005122	rna1896	rna1191
OG0005146	rna2390	rna4715
OG0005151	gene6314	gene5406
OG0005464	rna6273	rna3146
OG0005540	TCONS_novel_00000188-1-GTG	TCONS_novel_00000228_2-frame_2
OG0005553	TCONS_novel_00000577-1	TCONS_novel_00000747_1-frame_2
