Orthogroup	s_cerevisiae_proteins	s_kudriavzevii_proteins
OG0002582	rna1811	Skud_6.2
OG0002583	rna6082	Skud_16.275
OG0002584	rna6077	Skud_16.270
OG0002585	rna6078	Skud_16.271
OG0002586	rna6079	Skud_16.272
OG0002587	rna6080	Skud_16.273
OG0002588	rna675	Skud_3.151
OG0002589	rna2946	Skud_9.123
OG0002590	rna1638	Skud_5.164
OG0002591	rna2949	Skud_9.126
OG0002592	rna2960	Skud_9.137
OG0002593	rna2713	Skud_8.192
OG0002594	rna6030	Skud_16.221
OG0002595	rna2041	Skud_7.106
OG0002596	rna1472	Skud_4.798
OG0002597	rna3300	Skud_10.256
OG0002598	rna4271	Skud_12.495
OG0002599	rna4801	Skud_13.478
OG0002600	rna3952	Skud_12.195
OG0002601	rna2605	Skud_8.85
OG0002603	rna3419	Skud_10.376
OG0002604	rna5662	Skud_15.414
OG0002604	rna5929	Skud_16.119
OG0002605	rna2833	Skud_9.12
OG0002606	rna2835	Skud_9.14
OG0002607	rna3754	Skud_11.337
OG0002608	rna3753	Skud_11.336
OG0002609	rna2839	Skud_9.18
OG0002610	rna2842	Skud_9.21
OG0002611	rna1930	Skud_6.137
OG0002612	rna1926	Skud_6.133
OG0002613	rna1976	Skud_7.37
OG0002614	rna1979	Skud_7.40
OG0002615	rna1623	Skud_5.149
OG0002616	rna1619	Skud_5.147
OG0002617	rna1983	Skud_7.48
OG0002618	rna1615	Skud_5.143
OG0002619	rna1989	Skud_7.54
OG0002620	rna4460	Skud_13.148
OG0002621	rna1519	Skud_5.38
OG0002622	rna1369	Skud_4.688
OG0002623	rna4423	Skud_13.106
OG0002624	rna4424	Skud_13.107
OG0002625	rna5573	Skud_15.322
OG0002627	rna5576	Skud_15.325
OG0002628	rna4210	Skud_12.437
OG0002629	rna2262	Skud_7.351
OG0002630	rna3662	Skud_11.236
OG0002631	rna3663	Skud_11.237
OG0002632	rna3664	Skud_11.238
OG0002633	rna1879	Skud_6.84
OG0002634	rna17	Skud_1.9
OG0002635	rna5776	Skud_15.530
OG0002636	rna21	Skud_1.13
OG0002637	rna5774	Skud_15.528
OG0002638	rna5771	Skud_15.525
OG0002639	rna47	Skud_1.37
OG0002640	rna2383	Skud_7.490
OG0002641	rna2188	Skud_7.271
OG0002642	rna207	Skud_2.104
OG0002643	rna208	Skud_2.105
OG0002644	rna2475	Skud_7.584
OG0002645	rna2752	Skud_8.231
OG0002646	rna2474	Skud_7.583
OG0002647	rna2471	Skud_7.580
OG0002648	rna2464	Skud_7.574
OG0002649	rna3123	Skud_10.81
OG0002650	rna3112	Skud_10.70
OG0002651	rna3111	Skud_10.69
OG0002652	rna3110	Skud_10.68
OG0002653	rna3109	Skud_10.67
OG0002654	rna3106	Skud_10.66
OG0002655	rna3075	Skud_10.33
OG0002656	rna3080	Skud_10.38
OG0002657	rna3082	Skud_10.40
OG0002658	rna3084	Skud_10.42
OG0002659	rna3478	Skud_11.49
OG0002660	rna3480	Skud_11.51
OG0002661	rna3483	Skud_11.54
OG0002662	rna2674	Skud_8.151
OG0002663	rna1202	Skud_4.519
OG0002664	rna5443	Skud_15.191
OG0002665	rna1428	Skud_4.752
OG0002666	rna5442	Skud_15.190
OG0002668	rna5288	Skud_15.35
OG0002669	rna4860	Skud_14.41
OG0002670	rna4861	Skud_14.42
OG0002671	rna4862	Skud_14.43
OG0002672	rna5294	Skud_15.41
OG0002673	rna5295	Skud_15.42
OG0002674	rna5496	Skud_15.244
OG0002675	rna5495	Skud_15.243
OG0002676	rna3737	Skud_11.318
OG0002677	rna4418	Skud_13.103
OG0002678	rna3317	Skud_10.272
OG0002679	rna3318	Skud_10.273
OG0002680	rna4416	Skud_13.101
OG0002681	rna4414	Skud_13.99
OG0002683	rna4412	Skud_13.97
OG0002684	rna1900	Skud_6.107
OG0002685	rna2590	Skud_8.69
OG0002686	rna2592	Skud_8.71
OG0002687	rna2593	Skud_8.72
OG0002688	rna591	Skud_3.55
OG0002689	rna74	Skud_1.65
OG0002690	rna2201	Skud_7.283
OG0002691	rna2200	Skud_7.282
OG0002692	rna2764	Skud_8.242
OG0002693	rna2768	Skud_8.245
OG0002694	rna2770	Skud_8.247
OG0002695	rna4787	Skud_13.463
OG0002696	rna2489	Skud_7.598
OG0002697	rna2493	Skud_7.604
OG0002698	rna2496	Skud_7.607
OG0002699	rna4796	Skud_13.473
OG0002700	rna4809	Skud_13.486
OG0002702	rna961	Skud_4.274
OG0002703	rna1882	Skud_6.94
OG0002704	rna608	Skud_3.78
OG0002705	rna613	Skud_3.85
OG0002706	rna1559	Skud_5.80
OG0002707	rna1557	Skud_5.78
OG0002708	rna5001	Skud_14.182
OG0002709	rna2709	Skud_8.188
OG0002710	rna1611	Skud_5.139
OG0002712	rna1613	Skud_5.141
OG0002713	rna1614	Skud_5.142
OG0002714	rna4454	Skud_13.140
OG0002715	rna1389	Skud_4.710
OG0002716	rna4448	Skud_13.134
OG0002717	rna4446	Skud_13.132
OG0002718	rna1391	Skud_4.712
OG0002719	rna1392	Skud_4.716
OG0002720	rna4442	Skud_13.128
OG0002721	rna1394	Skud_4.718
OG0002722	rna1395	Skud_4.719
OG0002723	rna1397	Skud_4.722
OG0002725	rna4436	Skud_13.122
OG0002726	rna4434	Skud_13.120
OG0002727	rna4432	Skud_13.117
OG0002728	rna2066	Skud_7.134
OG0002729	rna2139	Skud_7.216
OG0002730	rna2137	Skud_7.214
OG0002731	rna3466	Skud_11.38
OG0002732	rna3468	Skud_11.40
OG0002733	rna3469	Skud_11.41
OG0002734	rna3472	Skud_11.43
OG0002735	rna4266	Skud_12.492
OG0002736	rna869	Skud_4.180
OG0002737	rna4261	Skud_12.488
OG0002738	rna1572	Skud_5.96
OG0002739	rna4254	Skud_12.480
OG0002741	rna3407	Skud_10.363
OG0002742	rna3402	Skud_10.358
OG0002743	rna2784	Skud_8.263
OG0002744	rna3401	Skud_10.357
OG0002745	rna2783	Skud_8.262
OG0002746	rna2779	Skud_8.258
OG0002747	rna2778	Skud_8.257
OG0002748	rna4380	Skud_13.63
OG0002749	rna4382	Skud_13.65
OG0002750	rna4383	Skud_13.66
OG0002751	rna4387	Skud_13.70
OG0002752	rna4388	Skud_13.71
OG0002753	rna4394	Skud_13.78
OG0002754	rna4304	Skud_12.536
OG0002755	rna4398	Skud_13.82
OG0002756	rna4301	Skud_12.533
OG0002757	rna4400	Skud_13.84
OG0002758	rna4292	Skud_12.523
OG0002759	rna2246	Skud_7.333
OG0002760	rna2241	Skud_7.328
OG0002761	rna2237	Skud_7.325
OG0002762	rna4195	Skud_12.422
OG0002763	rna2228	Skud_7.314
OG0002764	rna6101	Skud_16.294
OG0002765	rna3558	Skud_11.136
OG0002766	rna3559	Skud_11.137
OG0002768	rna1905	Skud_6.114
OG0002769	rna262	Skud_2.156
OG0002770	rna259	Skud_2.153
OG0002771	rna3100	Skud_10.59
OG0002772	rna3101	Skud_10.60
OG0002773	rna3722	Skud_11.302
OG0002774	rna3068	Skud_10.26
OG0002775	rna4229	Skud_12.455
OG0002776	rna4227	Skud_12.453
OG0002777	rna2274	Skud_7.362
OG0002778	rna4224	Skud_12.450
OG0002779	rna2272	Skud_7.360
OG0002780	rna4223	Skud_12.449
OG0002781	rna4222	Skud_12.448
OG0002782	rna5707	Skud_15.458
OG0002783	rna6145	Skud_16.343
OG0002784	rna4751	Skud_13.428
OG0002785	rna4747	Skud_13.424
OG0002786	rna346	Skud_2.252
OG0002787	rna344	Skud_2.250
OG0002788	rna342	Skud_2.248
OG0002789	rna6162	Skud_16.365
OG0002790	rna6159	Skud_16.361
OG0002791	rna6156	Skud_16.355
OG0002792	rna6154	Skud_16.353
OG0002793	rna331	Skud_2.234
OG0002794	rna379	Skud_2.286
OG0002795	rna6038	Skud_16.228
OG0002796	rna376	Skud_2.283
OG0002797	rna1433	Skud_4.757
OG0002798	rna5841	Skud_16.27
OG0002799	rna5915	Skud_16.103
OG0002800	rna202	Skud_2.100
OG0002801	rna6267	Skud_16.476
OG0002802	rna4316	Skud_12.551
OG0002803	rna6228	Skud_16.434
OG0002804	rna2334	Skud_7.426
OG0002805	rna2330	Skud_7.423
OG0002806	rna6220	Skud_16.425
OG0002807	rna6219	Skud_16.424
OG0002808	rna2327	Skud_7.420
OG0002809	rna1594	Skud_5.119
OG0002810	rna1592	Skud_5.118
OG0002811	rna3002	Skud_9.185
OG0002812	rna3010	Skud_9.193
OG0002813	rna3012	Skud_9.195
OG0002814	rna321	Skud_2.224
OG0002815	rna319	Skud_2.222
OG0002816	rna316	Skud_2.219
OG0002817	rna313	Skud_2.216
OG0002818	rna6138	Skud_16.335
OG0002819	rna173	Skud_2.65
OG0002820	rna174	Skud_2.66
OG0002821	rna175	Skud_2.67
OG0002822	rna177	Skud_2.69
OG0002823	rna4595	Skud_13.273
OG0002824	rna4592	Skud_13.270
OG0002825	rna3521	Skud_11.96
OG0002826	rna4591	Skud_13.269
OG0002827	rna4588	Skud_13.266
OG0002828	rna3527	Skud_11.104
OG0002829	rna3528	Skud_11.105
OG0002830	rna3529	Skud_11.106
OG0002831	rna4581	Skud_13.260
OG0002832	rna2322	Skud_7.415
OG0002833	rna4723	Skud_13.401
OG0002834	rna2266	Skud_7.355
OG0002835	rna2264	Skud_7.353
OG0002836	rna3330	Skud_10.287
OG0002837	rna3334	Skud_10.291
OG0002838	rna3451	Skud_11.17
OG0002839	rna3450	Skud_11.16
OG0002840	rna3449	Skud_11.15
OG0002841	rna3447	Skud_11.13
OG0002844	rna534	Skud_3.2
OG0002845	rna542	Skud_3.9
OG0002846	rna1482	Skud_4.806
OG0002847	rna1469	Skud_4.795
OG0002848	rna553	Skud_3.19
OG0002849	rna1466	Skud_4.792
OG0002850	rna557	Skud_3.23
OG0002851	rna562	Skud_3.28
OG0002852	rna563	Skud_3.29
OG0002853	rna565	Skud_3.31
OG0002854	rna566	Skud_3.32
OG0002855	rna567	Skud_3.33
OG0002856	rna1459	Skud_4.785
OG0002857	rna1457	Skud_4.783
OG0002858	rna1452	Skud_4.777
OG0002859	rna4040	Skud_12.247
OG0002860	rna4045	Skud_12.252
OG0002861	rna4047	Skud_12.254
OG0002862	rna1598	Skud_5.123
OG0002863	rna646	Skud_3.122
OG0002864	rna645	Skud_3.121
OG0002865	rna1505	Skud_5.25
OG0002866	rna4893	Skud_14.71
OG0002867	rna4900	Skud_14.78
OG0002868	rna4902	Skud_14.80
OG0002869	rna1001	Skud_4.311
OG0002870	rna4905	Skud_14.83
OG0002871	rna4906	Skud_14.84
OG0002872	rna4911	Skud_14.89
OG0002873	rna3364	Skud_10.320
OG0002874	rna4917	Skud_14.95
OG0002875	rna3060	Skud_10.14
OG0002876	rna1435	Skud_4.759
OG0002877	rna5314	Skud_15.58
OG0002878	rna913	Skud_4.224
OG0002879	rna5351	Skud_15.96
OG0002880	rna3026	Skud_9.208
OG0002881	rna922	Skud_4.236
OG0002882	rna926	Skud_4.240
OG0002883	rna359	Skud_2.266
OG0002884	rna5334	Skud_15.78
OG0002885	rna2284	Skud_7.373
OG0002886	rna4139	Skud_12.365
OG0002887	rna4143	Skud_12.368
OG0002888	rna4145	Skud_12.370
OG0002889	rna4149	Skud_12.374
OG0002890	rna5604	Skud_15.355
OG0002891	rna4156	Skud_12.381
OG0002892	rna434	Skud_2.344
OG0002893	rna2145	Skud_7.222
OG0002894	rna2144	Skud_7.221
OG0002895	rna2142	Skud_7.219
OG0002896	rna5413	Skud_15.159
OG0002897	rna4339	Skud_13.22
OG0002898	rna5562	Skud_15.311
OG0002899	rna1354	Skud_4.670
OG0002900	rna1356	Skud_4.672
OG0002901	rna1358	Skud_4.674
OG0002902	rna1359	Skud_4.675
OG0002903	rna4714	Skud_13.393
OG0002904	rna5694	Skud_15.443
OG0002905	rna4710	Skud_13.389
OG0002906	rna4708	Skud_13.387
OG0002907	rna4707	Skud_13.386
OG0002908	rna4704	Skud_13.383
OG0002909	rna5690	Skud_15.441
OG0002910	rna4703	Skud_13.382
OG0002911	rna4702	Skud_13.381
OG0002912	rna4701	Skud_13.380
OG0002913	rna5682	Skud_15.434
OG0002914	rna5679	Skud_15.431
OG0002915	rna1673	Skud_5.199
OG0002916	rna1672	Skud_5.198
OG0002917	rna2921	Skud_9.101
OG0002918	rna1669	Skud_5.196
OG0002919	rna2922	Skud_9.102
OG0002920	rna1661	Skud_5.188
OG0002921	rna2925	Skud_9.105
OG0002923	rna2931	Skud_9.111
OG0002924	rna2935	Skud_9.114
OG0002925	rna2936	Skud_9.115
OG0002926	rna1646	Skud_5.172
OG0002927	rna5190	Skud_14.363
OG0002928	rna668	Skud_3.144
OG0002929	rna667	Skud_3.143
OG0002930	rna658	Skud_3.134
OG0002931	rna5181	Skud_14.354
OG0002932	rna1677	Skud_5.202
OG0002933	rna5678	Skud_15.430
OG0002934	rna5677	Skud_15.429
OG0002935	rna5672	Skud_15.424
OG0002936	rna5919	Skud_16.107
OG0002937	rna5918	Skud_16.106
OG0002938	rna5917	Skud_16.105
OG0002939	rna5669	Skud_15.421
OG0002940	rna5924	Skud_16.114
OG0002941	rna5666	Skud_15.418
OG0002942	rna5926	Skud_16.116
OG0002943	rna5927	Skud_16.117
OG0002944	rna5928	Skud_16.118
OG0002945	rna5930	Skud_16.120
OG0002946	rna5931	Skud_16.121
OG0002947	rna1251	Skud_4.566
OG0002948	rna1249	Skud_4.564
OG0002949	rna2610	Skud_8.92
OG0002950	rna1243	Skud_4.558
OG0002951	rna2611	Skud_8.93
OG0002952	rna1242	Skud_4.557
OG0002953	rna1241	Skud_4.556
OG0002954	rna2612	Skud_8.94
OG0002955	rna1234	Skud_4.549
OG0002956	rna2626	Skud_8.108
OG0002957	rna2622	Skud_8.104
OG0002958	rna1227	Skud_4.542
OG0002959	rna2849	Skud_9.28
OG0002960	rna2848	Skud_9.27
OG0002961	rna5068	Skud_14.246
OG0002962	rna2375	Skud_7.484
OG0002963	rna203	Skud_2.101
OG0002964	rna1769	Skud_5.302
OG0002965	rna1024	Skud_4.333
OG0002966	rna1760	Skud_5.295
OG0002967	rna1027	Skud_4.336
OG0002968	rna1028	Skud_4.337
OG0002970	rna2367	Skud_7.476
OG0002971	rna5299	Skud_15.46
OG0002972	rna4876	Skud_14.53
OG0002973	rna4879	Skud_14.59
OG0002974	rna5302	Skud_15.50
OG0002975	rna1447	Skud_4.772
OG0002976	rna1443	Skud_4.768
OG0002977	rna5308	Skud_15.54
OG0002978	rna4506	Skud_13.186
OG0002979	rna4854	Skud_14.35
OG0002980	rna5769	Skud_15.523
OG0002981	rna29	Skud_1.21
OG0002982	rna5766	Skud_15.520
OG0002983	rna5522	Skud_15.270
OG0002984	rna5521	Skud_15.269
OG0002985	rna5050	Skud_14.229
OG0002986	rna5051	Skud_14.230
OG0002987	rna5519	Skud_15.268
OG0002988	rna5052	Skud_14.231
OG0002989	rna5055	Skud_14.233
OG0002990	rna5514	Skud_15.263
OG0002991	rna5510	Skud_15.259
OG0002992	rna5504	Skud_15.252
OG0002993	rna5062	Skud_14.240
OG0002994	rna5063	Skud_14.241
OG0002995	rna5066	Skud_14.244
OG0002996	rna2499	Skud_7.610
OG0002997	rna2500	Skud_7.611
OG0002998	rna2502	Skud_7.613
OG0002999	rna2503	Skud_7.614
OG0003000	rna3536	Skud_11.115
OG0003001	rna4579	Skud_13.258
OG0003002	rna4744	Skud_13.421
OG0003003	rna301	Skud_2.204
OG0003004	rna1258	Skud_4.573
OG0003005	rna2640	Skud_8.117
OG0003006	rna1255	Skud_4.570
OG0003007	rna4429	Skud_13.114
OG0003008	rna1175	Skud_4.490
OG0003009	rna1176	Skud_4.491
OG0003010	rna748	Skud_4.54
OG0003011	rna1178	Skud_4.493
OG0003012	rna1180	Skud_4.495
OG0003013	rna1184	Skud_4.499
OG0003014	rna1185	Skud_4.500
OG0003015	rna1188	Skud_4.505
OG0003016	rna2127	Skud_7.205
OG0003017	rna2288	Skud_7.377
OG0003018	rna2287	Skud_7.376
OG0003019	rna354	Skud_2.260
OG0003020	rna4664	Skud_13.345
OG0003021	rna3073	Skud_10.31
OG0003022	rna791	Skud_4.99
OG0003023	rna790	Skud_4.98
OG0003025	rna4374, rna4335	Skud_13.16
OG0003026	rna4334	Skud_13.15
OG0003027	rna2023	Skud_7.88
OG0003028	rna2025	Skud_7.90
OG0003029	rna2034	Skud_7.100
OG0003030	rna6111	Skud_16.305
OG0003031	rna3796	Skud_12.36
OG0003032	rna1038	Skud_4.351
OG0003033	rna1773	Skud_5.306
OG0003034	rna1776	Skud_5.309
OG0003035	rna2219	Skud_7.301
OG0003036	rna2218	Skud_7.300
OG0003037	rna2217	Skud_7.299
OG0003038	rna4176	Skud_12.404
OG0003039	rna5208	Skud_14.381
OG0003040	rna5211	Skud_14.383
OG0003042	rna3437	Skud_11.4
OG0003043	rna3054	Skud_10.8
OG0003044	rna5824	Skud_16.10
OG0003045	rna5822	Skud_16.8
OG0003046	rna1514	Skud_5.34
OG0003047	rna5828	Skud_16.14
OG0003048	rna5419	Skud_15.165
OG0003049	rna1508	Skud_5.28
OG0003050	rna5420	Skud_15.166
OG0003051	rna4464, rna4465	Skud_13.152
OG0003052	rna4778	Skud_13.454
OG0003053	rna4776	Skud_13.452
OG0003054	rna4341	Skud_13.24
OG0003055	rna4343	Skud_13.26
OG0003056	rna4344	Skud_13.27
OG0003057	rna4350	Skud_13.33
OG0003058	rna4351	Skud_13.34
OG0003059	rna4764	Skud_13.441
OG0003060	rna3676	Skud_11.253
OG0003061	rna3670	Skud_11.247
OG0003062	rna4284	Skud_12.509
OG0003063	rna3460	Skud_11.32
OG0003064	rna4283	Skud_12.508
OG0003065	rna4282	Skud_12.507
OG0003066	rna5890	Skud_16.78
OG0003067	rna2131	Skud_7.207
OG0003068	rna241	Skud_2.136
OG0003069	rna5336	Skud_15.80
OG0003070	rna3586	Skud_11.162
OG0003071	rna2282	Skud_7.371
OG0003072	rna3809	Skud_12.50
OG0003073	rna2535	Skud_8.15
OG0003074	rna3791	Skud_12.31
OG0003075	rna2223	Skud_7.304
OG0003076	rna4186	Skud_12.414
OG0003077	rna606	Skud_3.76
OG0003078	rna1893	Skud_6.101
OG0003079	rna1894	Skud_6.102
OG0003080	rna5157	Skud_14.325
OG0003081	rna579	Skud_3.43
OG0003082	rna2021	Skud_7.86
OG0003083	rna3892	Skud_12.128
OG0003084	rna1829	Skud_6.33
OG0003085	rna1826	Skud_6.30
OG0003086	rna3896	Skud_12.132
OG0003087	rna3897	Skud_12.133
OG0003088	rna3902	Skud_12.138
OG0003089	rna3905	Skud_12.141
OG0003090	rna3907	Skud_12.143
OG0003091	rna1817	Skud_6.20
OG0003092	rna5938	Skud_16.128
OG0003093	rna5934	Skud_16.124
OG0003094	rna5933	Skud_16.123
OG0003095	rna3187	Skud_10.169
OG0003096	rna509	Skud_2.417
OG0003097	rna5969	Skud_16.157
OG0003098	rna5632	Skud_15.382
OG0003099	rna5635	Skud_15.385
OG0003100	rna5636	Skud_15.386
OG0003101	rna5959	Skud_16.147
OG0003102	rna5637	Skud_15.387
OG0003103	rna5644	Skud_15.394
OG0003104	rna2822	Skud_9.3
OG0003105	rna5652	Skud_15.403
OG0003106	rna1854	Skud_6.59
OG0003107	rna1853	Skud_6.58
OG0003108	rna1850	Skud_6.54
OG0003109	rna2725	Skud_8.204
OG0003110	rna4989	Skud_14.169
OG0003111	rna4987	Skud_14.167
OG0003112	rna2726	Skud_8.205
OG0003113	rna4986	Skud_14.166
OG0003114	rna4985	Skud_14.165
OG0003115	rna4984	Skud_14.164
OG0003116	rna4981	Skud_14.161
OG0003117	rna4975	Skud_14.154
OG0003118	rna4968	Skud_14.147
OG0003119	rna1236	Skud_4.551
OG0003120	rna3046	Skud_7.648
OG0003121	rna4671	Skud_13.350
OG0003122	rna6170	Skud_16.374
OG0003123	rna6169	Skud_16.373
OG0003124	rna350	Skud_2.256
OG0003125	rna997	Skud_4.306
OG0003126	rna1723	Skud_5.249
OG0003127	rna2627	Skud_8.109
OG0003128	rna2419	Skud_7.532
OG0003129	rna3267	Skud_10.225
OG0003130	rna3265	Skud_10.223
OG0003131	rna4651	Skud_13.332
OG0003132	rna4652	Skud_13.333
OG0003133	rna4361	Skud_13.43
OG0003134	rna4368	Skud_13.51
OG0003135	rna4333	Skud_13.14
OG0003136	rna4311	Skud_12.544
OG0003137	rna3391	Skud_10.348
OG0003138	rna3373	Skud_10.329
OG0003139	rna3374	Skud_10.330
OG0003140	rna4997	Skud_14.178
OG0003141	rna2719	Skud_8.198
OG0003142	rna4999	Skud_14.180
OG0003143	rna4489	Skud_13.169
OG0003144	rna4656	Skud_13.337
OG0003145	rna1933	Skud_6.140
OG0003146	rna1201	Skud_4.518
OG0003147	rna1200	Skud_4.517
OG0003148	rna1199	Skud_4.516
OG0003149	rna1198	Skud_4.515
OG0003150	rna6066	Skud_16.258
OG0003152	rna783	Skud_4.92
OG0003153	rna4061	Skud_12.268
OG0003155	rna4676	Skud_13.355
OG0003156	rna4675	Skud_13.354
OG0003157	rna5847	Skud_16.33
OG0003158	rna5848	Skud_16.34
OG0003159	rna5850	Skud_16.36
OG0003160	rna2657	Skud_8.135
OG0003161	rna1274	Skud_4.589
OG0003162	rna1275	Skud_4.590
OG0003163	rna2660	Skud_8.138
OG0003164	rna2607	Skud_8.87
OG0003165	rna2979	Skud_9.158
OG0003166	rna1587	Skud_5.110
OG0003167	rna2997	Skud_9.180
OG0003168	rna1585	Skud_5.108
OG0003169	rna1579	Skud_5.103
OG0003170	rna1575	Skud_5.99
OG0003171	rna2993	Skud_9.176
OG0003172	rna1571	Skud_5.95
OG0003173	rna2991	Skud_9.174
OG0003174	rna1568	Skud_5.91
OG0003175	rna2987	Skud_9.170
OG0003176	rna4476	Skud_13.162
OG0003177	rna5434	Skud_15.182
OG0003178	rna2543	Skud_8.23
OG0003179	rna2295	Skud_7.384
OG0003180	rna2296	Skud_7.385
OG0003181	rna6195	Skud_16.396
OG0003182	rna2301	Skud_7.392
OG0003183	rna6200	Skud_16.401
OG0003184	rna6202	Skud_16.404
OG0003185	rna6203	Skud_16.405
OG0003186	rna2310	Skud_7.401
OG0003187	rna2312	Skud_7.403
OG0003188	rna2313	Skud_7.404
OG0003189	rna2314	Skud_7.405
OG0003190	rna6210	Skud_16.412
OG0003191	rna2323	Skud_7.416
OG0003192	rna477	Skud_2.385
OG0003193	rna479	Skud_2.387
OG0003194	rna2974	Skud_9.153
OG0003196	TCONS_novel_00000195-1	Skud_6.125
OG0003197	rna1090	Skud_4.404
OG0003198	rna3958	Skud_12.201
OG0003199	rna3961	Skud_12.205
OG0003200	rna3963	Skud_12.207
OG0003201	rna1102	Skud_4.418
OG0003202	rna1105	Skud_4.421
OG0003203	rna3965	Skud_12.209
OG0003204	rna3966	Skud_12.210
OG0003205	rna3969	Skud_12.214
OG0003206	rna3972	Skud_12.217
OG0003207	rna1108	Skud_4.424
OG0003208	rna3975	Skud_12.220
OG0003209	rna3979	Skud_12.224
OG0003210	rna1124	Skud_4.443
OG0003211	rna1125	Skud_4.444
OG0003212	rna4026	Skud_12.232
OG0003213	rna1131	Skud_4.450
OG0003214	rna1134	Skud_4.453
OG0003215	rna1135	Skud_4.454
OG0003216	rna1141	Skud_4.459
OG0003217	rna1143	Skud_4.461
OG0003218	rna1146	Skud_4.464
OG0003219	rna1147	Skud_4.465
OG0003220	rna725	Skud_4.28
OG0003221	rna4952	Skud_14.130
OG0003222	rna4948	Skud_14.126
OG0003223	rna721	Skud_4.23
OG0003224	rna4947	Skud_14.125
OG0003225	rna4944	Skud_14.122
OG0003226	rna4942	Skud_14.120
OG0003227	rna4941	Skud_14.119
OG0003228	rna4938	Skud_14.116
OG0003229	rna715	Skud_4.17
OG0003230	rna4926	Skud_14.105
OG0003231	rna4924	Skud_14.103
OG0003232	rna4923	Skud_14.102
OG0003233	rna4920	Skud_14.99
OG0003234	rna3051	Skud_10.5
OG0003235	rna2530	Skud_8.10
OG0003236	rna3786	Skud_12.26
OG0003237	rna2536	Skud_8.16
OG0003238	rna2537	Skud_8.17
OG0003239	rna3792	Skud_12.32
OG0003240	rna3794	Skud_12.34
OG0003241	rna1758	Skud_5.293
OG0003242	rna1023	Skud_4.332
OG0003243	rna1754	Skud_5.289
OG0003244	rna890	Skud_4.201
OG0003245	rna891	Skud_4.202
OG0003246	rna4636	Skud_13.315
OG0003247	rna848	Skud_4.157
OG0003248	rna4638	Skud_13.317
OG0003249	rna847	Skud_4.156
OG0003250	rna4643	Skud_13.322
OG0003251	rna843	Skud_4.152
OG0003252	rna4646	Skud_13.325
OG0003253	rna5204	Skud_14.377
OG0003254	rna5258	Skud_15.5
OG0003255	rna4832	Skud_14.13
OG0003256	rna4833	Skud_14.14
OG0003257	rna4834	Skud_14.15
OG0003258	rna4836	Skud_14.17
OG0003259	rna1323	Skud_4.638
OG0003260	rna1324	Skud_4.639
OG0003261	rna5537	Skud_15.285
OG0003262	rna1328	Skud_4.643
OG0003263	rna5543	Skud_15.291
OG0003264	rna1344	Skud_4.660
OG0003265	rna5551	Skud_15.301
OG0003266	rna5552	Skud_15.302
OG0003267	rna5553	Skud_15.303
OG0003268	rna5559	Skud_15.308
OG0003269	rna2353	Skud_7.451
OG0003270	rna2352	Skud_7.450
OG0003271	rna6243	Skud_16.449
OG0003272	rna2348	Skud_7.445
OG0003273	rna6239	Skud_16.445
OG0003275	rna1088	Skud_4.402
OG0003276	rna1087	Skud_4.401
OG0003277	rna2954	Skud_9.131
OG0003278	rna2952	Skud_9.129
OG0003279	rna2950	Skud_9.127
OG0003280	rna6237	Skud_16.443
OG0003281	rna2343	Skud_7.440
OG0003282	rna2342	Skud_7.439
OG0003283	rna2341	Skud_7.438
OG0003284	rna6274	Skud_16.483
OG0003285	rna6277	Skud_16.486
OG0003286	rna4250	Skud_12.476
OG0003287	rna4245	Skud_12.472
OG0003288	rna4244	Skud_12.471
OG0003289	rna4243	Skud_12.470
OG0003290	rna884	Skud_4.195
OG0003291	rna6136	Skud_16.333
OG0003292	rna3371	Skud_10.327
OG0003293	rna169	Skud_2.61
OG0003294	rna165	Skud_2.57
OG0003295	rna164	Skud_2.56
OG0003296	rna3377	Skud_10.334
OG0003298	rna3353	Skud_10.310
OG0003299	rna3351	Skud_10.308
OG0003300	rna6126	Skud_16.321
OG0003301	rna3347	Skud_10.304
OG0003302	rna3346	Skud_10.303
OG0003303	rna106	Skud_2.2
OG0003304	rna110	Skud_2.6
OG0003305	rna6117	Skud_16.311
OG0003306	rna6115	Skud_16.309
OG0003307	rna1712	Skud_5.261
OG0003308	rna1709	Skud_5.264
OG0003309	rna5270	Skud_15.17
OG0003310	rna4849	Skud_14.30
OG0003311	rna4847	Skud_14.28
OG0003312	rna5274	Skud_15.21
OG0003313	rna5280	Skud_15.27
OG0003314	rna3592	Skud_11.168
OG0003315	rna4495	Skud_13.175
OG0003316	rna4494	Skud_13.174
OG0003317	rna2853	Skud_9.32
OG0003318	rna5076	Skud_14.254
OG0003319	rna2852	Skud_9.31
OG0003320	rna5075	Skud_14.253
OG0003321	rna2851	Skud_9.30
OG0003322	rna5074	Skud_14.252
OG0003323	rna3633	Skud_11.207
OG0003324	rna2906	Skud_9.86
OG0003325	rna5144	Skud_14.312
OG0003326	rna826	Skud_4.134
OG0003327	rna5145	Skud_14.313
OG0003328	rna2052	Skud_7.118
OG0003329	rna2054	Skud_7.120
OG0003330	rna833	Skud_4.141
OG0003331	rna834	Skud_4.142
OG0003332	rna2058	Skud_7.126
OG0003333	rna836	Skud_4.144
OG0003334	rna5439	Skud_15.187
OG0003335	rna5440	Skud_15.188
OG0003336	rna5441	Skud_15.189
OG0003337	rna3834	Skud_12.73
OG0003338	rna3833	Skud_12.72
