Orthogroup	s_cerevisiae_proteins	s_paradoxus_proteins
OG0002548	rna1842	Spar_6.57
OG0002549	rna3881	Spar_12.127
OG0002550	rna4479	Spar_13.172
OG0002551	rna3612	Spar_11.228
OG0002552	rna2547	Spar_8.36
OG0002553	rna3613	Spar_11.229
OG0002554	rna2551	Spar_8.39
OG0002555	rna2553	Spar_8.41
OG0002556	rna3618	Spar_11.233
OG0002557	rna3619	Spar_11.234
OG0002558	rna2556	Spar_8.44
OG0002559	rna3621	Spar_11.236
OG0002560	rna4555	Spar_13.246
OG0002561	rna4554	Spar_13.245
OG0002562	rna2574	Spar_8.61
OG0002563	rna3563	Spar_11.172
OG0002564	rna3564	Spar_11.173
OG0002565	rna3565	Spar_11.174
OG0002566	rna3566	Spar_11.175
OG0002567	rna3570	Spar_11.178
OG0002568	rna4544	Spar_13.235
OG0002569	rna4541	Spar_13.232
OG0002570	rna4540	Spar_13.231
OG0002571	rna4539	Spar_13.230
OG0002572	rna4538	Spar_13.229
OG0002573	rna3574	Spar_11.182
OG0002574	rna3575	Spar_11.183
OG0002575	rna3576	Spar_11.184
OG0002576	rna4527	Spar_13.217
OG0002577	rna4515	Spar_13.204
OG0002578	rna4514	Spar_13.203
OG0002579	rna4512	Spar_13.201
OG0002580	rna4511	Spar_13.200
OG0002581	rna5309	Spar_15.77
OG0002582	rna1811	Spar_6.15
OG0002583	rna6082	Spar_16.330
OG0002584	rna6077	Spar_16.325
OG0002585	rna6078	Spar_16.326
OG0002586	rna6079	Spar_16.327
OG0002587	rna6080	Spar_16.328
OG0002588	rna675	Spar_3.181
OG0002589	rna2946	Spar_9.135
OG0002590	rna1638	Spar_5.193
OG0002591	rna2949	Spar_9.138
OG0002592	rna2960	Spar_9.150
OG0002593	rna2713	Spar_8.223
OG0002594	rna6030	Spar_16.269
OG0002595	rna2041	Spar_7.113
OG0002596	rna1472	Spar_4.895
OG0002597	rna3300	Spar_10.302
OG0002598	rna4271	Spar_12.550
OG0002599	rna4801	Spar_13.502
OG0002600	rna3952	Spar_12.206
OG0002601	rna2605	Spar_8.102
OG0002603	rna3419	Spar_4.8, Spar_6.178, Spar_10.438, Spar_10.435
OG0002604	rna5662	Spar_15.453
OG0002604	rna5929	Spar_16.164
OG0002605	rna2833	Spar_9.16
OG0002606	rna2835	Spar_9.18
OG0002607	rna3754	Spar_11.391
OG0002608	rna3753	Spar_11.389
OG0002609	rna2839	Spar_9.22
OG0002610	rna2842	Spar_9.25
OG0002611	rna1930	Spar_6.161
OG0002612	rna1926	Spar_6.157
OG0002613	rna1976	Spar_7.38
OG0002614	rna1979	Spar_7.41
OG0002615	rna1623	Spar_5.176
OG0002616	rna1619	Spar_5.174
OG0002617	rna1983	Spar_7.46
OG0002618	rna1615	Spar_5.170
OG0002619	rna1989	Spar_7.52
OG0002620	rna4460	Spar_13.148
OG0002621	rna1519	Spar_5.24
OG0002622	rna1369	Spar_4.767
OG0002623	rna4423	Spar_13.112
OG0002624	rna4424	Spar_13.113
OG0002625	rna5573	Spar_15.351
OG0002626	rna5574	Spar_15.352
OG0002627	rna5576	Spar_15.354
OG0002628	rna4210	Spar_12.490
OG0002629	rna2262	Spar_7.365
OG0002630	rna3662	Spar_11.286
OG0002631	rna3663	Spar_11.287
OG0002632	rna3664	Spar_11.288
OG0002633	rna1879	Spar_6.104
OG0002634	rna17	Spar_1.16
OG0002635	rna5776	Spar_15.581
OG0002636	rna21	Spar_1.20
OG0002637	rna5774	Spar_15.579
OG0002638	rna5771	Spar_15.576
OG0002639	rna47	Spar_1.45
OG0002640	rna2383	Spar_7.503
OG0002641	rna2188	Spar_7.284
OG0002642	rna207	Spar_2.129
OG0002643	rna208	Spar_2.130
OG0002644	rna2475	Spar_7.612
OG0002645	rna2752	Spar_8.264
OG0002646	rna2474	Spar_7.611
OG0002647	rna2471	Spar_7.607
OG0002648	rna2464	Spar_7.600
OG0002649	rna3123	Spar_10.101
OG0002650	rna3112	Spar_10.89
OG0002651	rna3111	Spar_10.88
OG0002652	rna3110	Spar_10.87
OG0002653	rna3109	Spar_10.86
OG0002654	rna3106	Spar_10.85
OG0002655	rna3075	Spar_10.48
OG0002656	rna3080	Spar_10.53
OG0002657	rna3082	Spar_10.55
OG0002658	rna3084	Spar_10.57
OG0002659	rna3478	Spar_11.72
OG0002660	rna3480	Spar_11.74
OG0002661	rna3483	Spar_11.77
OG0002662	rna2674	Spar_8.174
OG0002664	rna5443	Spar_15.222
OG0002665	rna1428	Spar_4.846
OG0002666	rna5442	Spar_15.221
OG0002667	rna5285, rna4855	Spar_15.49
OG0002668	rna5288	Spar_15.53
OG0002670	rna4861	Spar_14.40
OG0002671	rna4862	Spar_14.41
OG0002672	rna5294	Spar_15.59
OG0002673	rna5295	Spar_15.60
OG0002674	rna5496	Spar_15.286
OG0002675	rna5495	Spar_15.285
OG0002676	rna3737	Spar_11.372
OG0002677	rna4418	Spar_13.108
OG0002678	rna3317	Spar_10.323
OG0002679	rna3318	Spar_10.324
OG0002680	rna4416	Spar_13.106
OG0002681	rna4414	Spar_13.103
OG0002682	rna4413	Spar_13.102
OG0002683	rna4412	Spar_13.101
OG0002684	rna1900	Spar_6.131
OG0002685	rna2590	Spar_8.84
OG0002686	rna2592	Spar_8.86
OG0002687	rna2593	Spar_8.87
OG0002688	rna591	Spar_3.74
OG0002689	rna74	Spar_1.80
OG0002690	rna2201	Spar_7.296
OG0002691	rna2200	Spar_7.295
OG0002692	rna2764	Spar_8.276
OG0002693	rna2768	Spar_8.287
OG0002694	rna2770	Spar_8.291
OG0002695	rna4787	Spar_13.488
OG0002696	rna2489	Spar_7.629
OG0002699	rna4796	Spar_13.497
OG0002700	rna4809	Spar_13.511
OG0002701	rna264	Spar_2.193
OG0002702	rna961	Spar_4.304
OG0002703	rna1882	Spar_6.109
OG0002704	rna608	Spar_3.99
OG0002705	rna613	Spar_3.109
OG0002706	rna1559	Spar_5.69
OG0002707	rna1557	Spar_5.67
OG0002708	rna5001	Spar_14.188
OG0002709	rna2709	Spar_8.217
OG0002710	rna1611	Spar_5.166
OG0002711	rna1612	Spar_5.167
OG0002711	rna1993	Spar_7.56
OG0002712	rna1613	Spar_5.168
OG0002713	rna1614	Spar_5.169
OG0002714	rna4454	Spar_13.142
OG0002715	rna1389	Spar_4.804
OG0002716	rna4448	Spar_13.136
OG0002717	rna4446	Spar_13.134
OG0002718	rna1391	Spar_4.806
OG0002719	rna1392	Spar_4.808
OG0002720	rna4442	Spar_13.130
OG0002721	rna1394	Spar_4.810
OG0002722	rna1395	Spar_4.811
OG0002723	rna1397	Spar_4.815
OG0002725	rna4436	Spar_13.124
OG0002726	rna4434	Spar_13.122
OG0002727	rna4432	Spar_13.119
OG0002728	rna2066	Spar_7.141
OG0002729	rna2139	Spar_7.225
OG0002730	rna2137	Spar_7.223
OG0002731	rna3466	Spar_11.61
OG0002732	rna3468	Spar_11.63
OG0002733	rna3469	Spar_11.64
OG0002734	rna3472	Spar_11.66
OG0002735	rna4266	Spar_12.547
OG0002736	rna869	Spar_4.205
OG0002737	rna4261	Spar_12.543
OG0002738	rna1572	Spar_5.118
OG0002739	rna4254	Spar_12.532
OG0002741	rna3407	Spar_10.424
OG0002742	rna3402	Spar_10.419
OG0002743	rna2784	Spar_8.305
OG0002744	rna3401	Spar_10.418
OG0002745	rna2783	Spar_8.304
OG0002747	rna2778	Spar_8.299
OG0002748	rna4380	Spar_13.64
OG0002749	rna4382	Spar_13.66
OG0002750	rna4383	Spar_13.67
OG0002751	rna4387	Spar_13.71
OG0002752	rna4388	Spar_13.72
OG0002753	rna4394	Spar_13.82
OG0002754	rna4304	Spar_12.587
OG0002755	rna4398	Spar_13.86
OG0002756	rna4301	Spar_12.584
OG0002757	rna4400	Spar_13.88
OG0002758	rna4292	Spar_12.574
OG0002759	rna2246	Spar_7.345
OG0002760	rna2241	Spar_7.340
OG0002761	rna2237	Spar_7.337
OG0002762	rna4195	Spar_12.468
OG0002763	rna2228	Spar_7.328
OG0002765	rna3558	Spar_11.166
OG0002766	rna3559	Spar_11.167
OG0002767	rna3324	Spar_10.335
OG0002768	rna1905	Spar_6.137
OG0002769	rna262	Spar_2.186
OG0002770	rna259	Spar_2.183
OG0002771	rna3100	Spar_10.77
OG0002772	rna3101	Spar_10.79
OG0002773	rna3722	Spar_11.356
OG0002774	rna3068	Spar_10.41
OG0002775	rna4229	Spar_12.507
OG0002776	rna4227	Spar_12.505
OG0002777	rna2274	Spar_7.377
OG0002778	rna4224	Spar_12.503
OG0002779	rna2272	Spar_7.374
OG0002780	rna4223	Spar_12.502
OG0002781	rna4222	Spar_12.501
OG0002782	rna5707	Spar_15.500
OG0002783	rna6145	Spar_16.404
OG0002784	rna4751	Spar_13.450
OG0002785	rna4747	Spar_13.444
OG0002786	rna346	Spar_2.282
OG0002787	rna344	Spar_2.280
OG0002788	rna342	Spar_2.278
OG0002789	rna6162	Spar_16.433
OG0002790	rna6159	Spar_16.429
OG0002791	rna6156	Spar_16.416
OG0002792	rna6154	Spar_16.414
OG0002793	rna331	Spar_2.266
OG0002794	rna379	Spar_2.319
OG0002795	rna6038	Spar_16.281
OG0002796	rna376	Spar_2.316
OG0002797	rna1433	Spar_4.851
OG0002798	rna5841	Spar_16.71
OG0002799	rna5915	Spar_16.150
OG0002800	rna202	Spar_2.124
OG0002801	rna6267	Spar_16.547
OG0002802	rna4316	Spar_12.603
OG0002803	rna6228	Spar_16.507
OG0002804	rna2334	Spar_7.445
OG0002805	rna2330	Spar_7.442
OG0002806	rna6220	Spar_16.498
OG0002807	rna6219	Spar_16.497
OG0002808	rna2327	Spar_7.439
OG0002809	rna1594	Spar_5.144
OG0002810	rna1592	Spar_5.143
OG0002811	rna3002	Spar_9.208
OG0002812	rna3010	Spar_9.216
OG0002813	rna3012	Spar_9.218
OG0002814	rna321	Spar_2.255
OG0002815	rna319	Spar_2.253
OG0002816	rna316	Spar_2.250
OG0002817	rna313	Spar_2.247
OG0002818	rna6138	Spar_16.396
OG0002823	rna4595	Spar_13.294
OG0002824	rna4592	Spar_13.291
OG0002825	rna3521	Spar_11.125
OG0002826	rna4591	Spar_13.290
OG0002827	rna4588	Spar_13.287
OG0002828	rna3527	Spar_11.133
OG0002829	rna3528	Spar_11.134
OG0002830	rna3529	Spar_11.135
OG0002831	rna4581	Spar_13.277
OG0002832	rna2322	Spar_7.432
OG0002833	rna4723	Spar_13.415
OG0002834	rna2266	Spar_7.369
OG0002835	rna2264	Spar_7.367
OG0002836	rna3330	Spar_10.341
OG0002837	rna3334	Spar_10.345
OG0002838	rna3451	Spar_11.27
OG0002839	rna3450	Spar_11.26
OG0002840	rna3449	Spar_11.25
OG0002841	rna3447	Spar_11.23
OG0002842	rna2458	Spar_7.594
OG0002844	rna534	Spar_3.21
OG0002845	rna542	Spar_3.28
OG0002846	rna1482	Spar_4.903
OG0002847	rna1469	Spar_4.892
OG0002848	rna553	Spar_3.38
OG0002849	rna1466	Spar_4.889
OG0002850	rna557	Spar_3.43
OG0002856	rna1459	Spar_4.882
OG0002857	rna1457	Spar_4.880
OG0002858	rna1452	Spar_4.872
OG0002859	rna4040	Spar_12.290
OG0002860	rna4045	Spar_12.295
OG0002861	rna4047	Spar_12.297
OG0002862	rna1598	Spar_5.150
OG0002863	rna646	Spar_3.149
OG0002865	rna1505	Spar_5.10
OG0002866	rna4893	Spar_14.76
OG0002867	rna4900	Spar_14.83
OG0002868	rna4902	Spar_14.85
OG0002869	rna1001	Spar_4.357
OG0002870	rna4905	Spar_14.88
OG0002871	rna4906	Spar_14.89
OG0002872	rna4911	Spar_14.94
OG0002873	rna3364	Spar_10.375
OG0002874	rna4917	Spar_14.100
OG0002875	rna3060	Spar_10.32
OG0002876	rna1435	Spar_4.853
OG0002877	rna5314	Spar_15.81
OG0002878	rna913	Spar_4.252
OG0002879	rna5351	Spar_15.120
OG0002880	rna3026	Spar_9.233
OG0002881	rna922	Spar_4.261
OG0002882	rna926	Spar_4.265
OG0002883	rna359	Spar_2.297
OG0002884	rna5334	Spar_15.103
OG0002885	rna2284	Spar_7.388
OG0002886	rna4139	Spar_12.403
OG0002887	rna4143	Spar_12.406
OG0002888	rna4145	Spar_12.408
OG0002889	rna4149	Spar_12.412
OG0002890	rna5604	Spar_15.385
OG0002891	rna4156	Spar_12.421
OG0002892	rna434	Spar_2.386
OG0002893	rna2145	Spar_7.231
OG0002894	rna2144	Spar_7.230
OG0002895	rna2142	Spar_7.228
OG0002896	rna5413	Spar_15.188
OG0002897	rna4339	Spar_13.22
OG0002898	rna5562	Spar_15.340
OG0002899	rna1354	Spar_4.752
OG0002900	rna1356	Spar_4.754
OG0002901	rna1358	Spar_4.756
OG0002902	rna1359	Spar_4.757
OG0002904	rna5694	Spar_15.484
OG0002909	rna5690	Spar_15.482
OG0002913	rna5682	Spar_15.475
OG0002914	rna5679	Spar_15.472
OG0002915	rna1673	Spar_5.242
OG0002916	rna1672	Spar_5.241
OG0002917	rna2921	Spar_9.111
OG0002918	rna1669	Spar_5.238
OG0002919	rna2922	Spar_9.112
OG0002920	rna1661	Spar_5.221
OG0002921	rna2925	Spar_9.115
OG0002923	rna2931	Spar_9.121
OG0002924	rna2935	Spar_9.125
OG0002925	rna2936	Spar_9.126
OG0002926	rna1646	Spar_5.201
OG0002927	rna5190	Spar_14.395
OG0002928	rna668	Spar_3.174
OG0002929	rna667	Spar_3.173
OG0002930	rna658	Spar_3.160
OG0002931	rna5181	Spar_14.386
OG0002932	rna1677	Spar_5.245
OG0002933	rna5678	Spar_15.471
OG0002934	rna5677	Spar_15.469
OG0002935	rna5672	Spar_15.463
OG0002936	rna5919	Spar_16.154
OG0002937	rna5918	Spar_16.153
OG0002938	rna5917	Spar_16.152
OG0002939	rna5669	Spar_15.460
OG0002940	rna5924	Spar_16.159
OG0002941	rna5666	Spar_15.457
OG0002942	rna5926	Spar_16.161
OG0002943	rna5927	Spar_16.162
OG0002944	rna5928	Spar_16.163
OG0002945	rna5930	Spar_16.165
OG0002946	rna5931	Spar_16.166
OG0002947	rna1251	Spar_4.680
OG0002948	rna1249	Spar_4.678
OG0002949	rna2610	Spar_8.108
OG0002950	rna1243	Spar_4.672
OG0002951	rna2611	Spar_8.109
OG0002952	rna1242	Spar_4.671
OG0002953	rna1241	Spar_4.670
OG0002954	rna2612	Spar_8.110
OG0002955	rna1234	Spar_4.662
OG0002956	rna2626	Spar_8.126
OG0002957	rna2622	Spar_8.120
OG0002958	rna1227	Spar_4.655
OG0002959	rna2849	Spar_9.33
OG0002960	rna2848	Spar_9.32
OG0002961	rna5068	Spar_14.255
OG0002962	rna2375	Spar_7.498
OG0002963	rna203	Spar_2.125
OG0002964	rna1769	Spar_5.360
OG0002965	rna1024	Spar_4.382
OG0002966	rna1760	Spar_5.350
OG0002967	rna1027	Spar_4.385
OG0002968	rna1028	Spar_4.386
OG0002969	rna1030	Spar_4.388
OG0002970	rna2367	Spar_7.490
OG0002971	rna5299	Spar_15.67
OG0002973	rna4879	Spar_14.63
OG0002974	rna5302	Spar_15.72
OG0002975	rna1447	Spar_4.867
OG0002976	rna1443	Spar_4.862
OG0002977	rna5308	Spar_15.76
OG0002978	rna4506	Spar_13.194
OG0002979	rna4854	Spar_14.30
OG0002980	rna5769	Spar_15.574
OG0002981	rna29	Spar_1.28
OG0002982	rna5766	Spar_15.571
OG0002983	rna5522	Spar_15.312
OG0002984	rna5521	Spar_15.311
OG0002985	rna5050	Spar_14.235
OG0002986	rna5051	Spar_14.236
OG0002987	rna5519	Spar_15.310
OG0002988	rna5052	Spar_14.237
OG0002989	rna5055	Spar_14.240
OG0002990	rna5514	Spar_15.305
OG0002991	rna5510	Spar_15.301
OG0002992	rna5504	Spar_15.295
OG0002993	rna5062	Spar_14.249
OG0002994	rna5063	Spar_14.250
OG0002995	rna5066	Spar_14.253
OG0002999	rna2503	Spar_7.636
OG0003000	rna3536	Spar_11.144
OG0003001	rna4579	Spar_13.275
OG0003002	rna4744	Spar_13.441
OG0003003	rna301	Spar_2.235
OG0003004	rna1258	Spar_4.687
OG0003005	rna2640	Spar_8.137
OG0003006	rna1255	Spar_4.684
OG0003007	rna4429	Spar_13.116
OG0003008	rna1175	Spar_4.543
OG0003009	rna1176	Spar_4.544
OG0003010	rna748	Spar_4.62
OG0003011	rna1178	Spar_4.546
OG0003012	rna1180	Spar_4.549
OG0003013	rna1184	Spar_4.553
OG0003014	rna1185	Spar_4.554
OG0003015	rna1188	Spar_4.557
OG0003016	rna2127	Spar_7.213
OG0003017	rna2288	Spar_7.392
OG0003018	rna2287	Spar_7.391
OG0003019	rna354	Spar_2.290
OG0003020	rna4664	Spar_13.374
OG0003021	rna3073	Spar_10.46
OG0003022	rna791	Spar_4.110
OG0003023	rna790	Spar_4.109
OG0003024	rna1272	Spar_4.700
OG0003026	rna4334	Spar_13.16
OG0003027	rna2023	Spar_7.94
OG0003029	rna2034	Spar_7.106
OG0003030	rna6111	Spar_16.367
OG0003031	rna3796	Spar_12.37
OG0003032	rna1038	Spar_4.396
OG0003033	rna1773	Spar_5.364
OG0003034	rna1776	Spar_5.367
OG0003035	rna2219	Spar_7.314
OG0003036	rna2218	Spar_7.313
OG0003037	rna2217	Spar_7.312
OG0003038	rna4176	Spar_12.447
OG0003039	rna5208	Spar_14.413
OG0003040	rna5211	Spar_14.415
OG0003042	rna3437	Spar_11.14
OG0003043	rna3054	Spar_10.25
OG0003044	rna5824	Spar_16.45
OG0003045	rna5822	Spar_16.43
OG0003047	rna5828	Spar_16.49
OG0003049	rna1508	Spar_5.13
OG0003050	rna5420	Spar_15.197
OG0003051	rna4464, rna4465	Spar_13.155
OG0003052	rna4778	Spar_13.476
OG0003053	rna4776	Spar_13.474
OG0003054	rna4341	Spar_13.24
OG0003055	rna4343	Spar_13.26
OG0003056	rna4344	Spar_13.27
OG0003057	rna4350	Spar_13.33
OG0003058	rna4351	Spar_13.34
OG0003059	rna4764	Spar_13.463
OG0003060	rna3676	Spar_11.303
OG0003061	rna3670	Spar_11.297
OG0003062	rna4284	Spar_12.565
OG0003063	rna3460	Spar_11.50
OG0003064	rna4283	Spar_12.564
OG0003065	rna4282	Spar_12.563
OG0003066	rna5890	Spar_16.122
OG0003067	rna2131	Spar_7.215
OG0003068	rna241	Spar_2.164
OG0003069	rna5336	Spar_15.105
OG0003070	rna3586	Spar_11.202
OG0003071	rna2282	Spar_7.386
OG0003072	rna3809	Spar_12.55
OG0003073	rna2535	Spar_8.24
OG0003074	rna3791	Spar_12.31
OG0003075	rna2223	Spar_7.317
OG0003076	rna4186	Spar_12.459
OG0003077	rna606	Spar_3.97
OG0003078	rna1893	Spar_6.122
OG0003079	rna1894	Spar_6.124
OG0003080	rna5157	Spar_14.361
OG0003082	rna2021	Spar_7.92
OG0003083	rna3892	Spar_12.138
OG0003084	rna1829	Spar_6.45
OG0003085	rna1826	Spar_6.42
OG0003086	rna3896	Spar_12.142
OG0003087	rna3897	Spar_12.143
OG0003088	rna3902	Spar_12.148
OG0003089	rna3905	Spar_12.151
OG0003090	rna3907	Spar_12.153
OG0003091	rna1817	Spar_6.32
OG0003092	rna5938	Spar_16.173
OG0003093	rna5934	Spar_16.169
OG0003094	rna5933	Spar_16.168
OG0003095	rna3187	Spar_10.172
OG0003096	rna509	Spar_2.462
OG0003097	rna5969	Spar_16.202
OG0003098	rna5632	Spar_15.421
OG0003099	rna5635	Spar_15.424
OG0003100	rna5636	Spar_15.425
OG0003101	rna5959	Spar_16.192
OG0003102	rna5637	Spar_15.426
OG0003103	rna5644	Spar_15.435
OG0003104	rna2822	Spar_9.6
OG0003105	rna5652	Spar_15.442
OG0003106	rna1854	Spar_6.77
OG0003107	rna1853	Spar_6.76
OG0003108	rna1850	Spar_6.72
OG0003109	rna2725	Spar_8.235
OG0003110	rna4989	Spar_14.176
OG0003111	rna4987	Spar_14.174
OG0003112	rna2726	Spar_8.236
OG0003113	rna4986	Spar_14.173
OG0003114	rna4985	Spar_14.172
OG0003115	rna4984	Spar_14.171
OG0003116	rna4981	Spar_14.166
OG0003117	rna4975	Spar_14.159
OG0003118	rna4968	Spar_14.152
OG0003119	rna1236	Spar_4.664
OG0003120	rna3046	Spar_10.4
OG0003121	rna4671	Spar_13.379
OG0003122	rna6170	Spar_16.441
OG0003123	rna6169	Spar_16.440
OG0003124	rna350	Spar_2.286
OG0003125	rna997	Spar_4.353
OG0003126	rna1723	Spar_5.302
OG0003127	rna2627	Spar_8.128
OG0003128	rna2419	Spar_7.553
OG0003129	rna3267	Spar_10.273
OG0003130	rna3265	Spar_10.271
OG0003131	rna4651	Spar_13.359
OG0003132	rna4652	Spar_13.360
OG0003133	rna4361	Spar_13.43
OG0003134	rna4368	Spar_13.50
OG0003135	rna4333	Spar_13.15
OG0003136	rna4311	Spar_12.595
OG0003137	rna3391	Spar_10.408
OG0003138	rna3373	Spar_10.389
OG0003139	rna3374	Spar_10.390
OG0003140	rna4997	Spar_14.184
OG0003141	rna2719	Spar_8.229
OG0003142	rna4999	Spar_14.186
OG0003143	rna4489	Spar_13.176
OG0003144	rna4656	Spar_13.364
OG0003145	rna1933	Spar_6.164
OG0003148	rna1199	Spar_4.568
OG0003149	rna1198	Spar_4.567
OG0003150	rna6066	Spar_16.313
OG0003151	rna6074	Spar_16.322
OG0003152	rna783	Spar_4.98
OG0003153	rna4061	Spar_12.312
OG0003154	rna2	Spar_9.258
OG0003155	rna4676	Spar_13.384
OG0003156	rna4675	Spar_13.383
OG0003157	rna5847	Spar_16.78
OG0003158	rna5848	Spar_16.79
OG0003159	rna5850	Spar_16.81
OG0003160	rna2657	Spar_8.156
OG0003161	rna1274	Spar_4.702
OG0003162	rna1275	Spar_4.703
OG0003163	rna2660	Spar_8.159
OG0003164	rna2607	Spar_8.104
OG0003165	rna2979	Spar_9.181
OG0003166	rna1587	Spar_5.133
OG0003167	rna2997	Spar_9.202
OG0003168	rna1585	Spar_5.131
OG0003169	rna1579	Spar_5.125
OG0003170	rna1575	Spar_5.121
OG0003171	rna2993	Spar_9.198
OG0003172	rna1571	Spar_5.117
OG0003173	rna2991	Spar_9.196
OG0003174	rna1568	Spar_5.97
OG0003175	rna2987	Spar_9.192
OG0003176	rna4476	Spar_13.167
OG0003177	rna5434	Spar_15.212
OG0003178	rna2543	Spar_8.32
OG0003179	rna2295	Spar_7.399
OG0003180	rna2296	Spar_7.400
OG0003181	rna6195	Spar_16.463
OG0003182	rna2301	Spar_7.407
OG0003183	rna6200	Spar_16.468
OG0003184	rna6202	Spar_16.470
OG0003185	rna6203	Spar_16.471
OG0003186	rna2310	Spar_7.416
OG0003187	rna2312	Spar_7.418
OG0003188	rna2313	Spar_7.419
OG0003189	rna2314	Spar_7.420
OG0003190	rna6210	Spar_16.488
OG0003191	rna2323	Spar_7.433
OG0003192	rna477	Spar_2.430
OG0003193	rna479	Spar_2.432
OG0003194	rna2974	Spar_9.173
OG0003196	TCONS_novel_00000195-1	Spar_6.149
OG0003198	rna3958	Spar_12.212
OG0003199	rna3961	Spar_12.215
OG0003200	rna3963	Spar_12.217
OG0003201	rna1102	Spar_4.467
OG0003202	rna1105	Spar_4.470
OG0003203	rna3965	Spar_12.219
OG0003204	rna3966	Spar_12.221
OG0003205	rna3969	Spar_12.226
OG0003206	rna3972	Spar_12.229
OG0003207	rna1108	Spar_4.473
OG0003208	rna3975	Spar_12.232
OG0003209	rna3979	Spar_12.237
OG0003210	rna1124	Spar_4.491
OG0003211	rna1125	Spar_4.492
OG0003212	rna4026	Spar_12.275
OG0003213	rna1131	Spar_4.498
OG0003214	rna1134	Spar_4.502
OG0003215	rna1135	Spar_4.503
OG0003216	rna1141	Spar_4.509
OG0003217	rna1143	Spar_4.511
OG0003218	rna1146	Spar_4.514
OG0003219	rna1147	Spar_4.515
OG0003220	rna725	Spar_4.39
OG0003221	rna4952	Spar_14.135
OG0003222	rna4948	Spar_14.131
OG0003223	rna721	Spar_4.35
OG0003224	rna4947	Spar_14.130
OG0003225	rna4944	Spar_14.127
OG0003226	rna4942	Spar_14.125
OG0003227	rna4941	Spar_14.124
OG0003228	rna4938	Spar_14.121
OG0003229	rna715	Spar_4.29
OG0003230	rna4926	Spar_14.109
OG0003231	rna4924	Spar_14.107
OG0003232	rna4923	Spar_14.106
OG0003233	rna4920	Spar_14.103
OG0003234	rna3051	Spar_10.22
OG0003235	rna2530	Spar_8.19
OG0003236	rna3786	Spar_12.24
OG0003237	rna2536	Spar_8.25
OG0003238	rna2537	Spar_8.26
OG0003239	rna3792	Spar_12.32
OG0003240	rna3794	Spar_12.35
OG0003242	rna1023	Spar_4.381
OG0003243	rna1754	Spar_5.343
OG0003244	rna890	Spar_4.227
OG0003245	rna891	Spar_4.228
OG0003246	rna4636	Spar_13.340
OG0003247	rna848	Spar_4.182
OG0003248	rna4638	Spar_13.342
OG0003249	rna847	Spar_4.181
OG0003250	rna4643	Spar_13.350
OG0003251	rna843	Spar_4.177
OG0003252	rna4646	Spar_13.353
OG0003253	rna5204	Spar_14.409
OG0003254	rna5258	Spar_15.21
OG0003255	rna4832	Spar_14.8
OG0003256	rna4833	Spar_14.9
OG0003257	rna4834	Spar_14.10
OG0003258	rna4836	Spar_14.12
OG0003259	rna1323	Spar_4.591
OG0003260	rna1324	Spar_4.590
OG0003262	rna1328	Spar_4.586
OG0003263	rna5543	Spar_4.731
OG0003264	rna1344	Spar_4.738
OG0003265	rna5551	Spar_15.327
OG0003266	rna5552	Spar_15.328
OG0003267	rna5553	Spar_15.329
OG0003268	rna5559	Spar_15.337
OG0003269	rna2353	Spar_7.468
OG0003270	rna2352	Spar_7.467
OG0003271	rna6243	Spar_16.523
OG0003272	rna2348	Spar_7.462
OG0003273	rna6239	Spar_16.519
OG0003274	rna2347	Spar_7.461
OG0003275	rna1088	Spar_4.450
OG0003276	rna1087	Spar_4.449
OG0003277	rna2954	Spar_9.143
OG0003278	rna2952	Spar_9.141
OG0003279	rna2950	Spar_9.139
OG0003280	rna6237	Spar_16.516
OG0003281	rna2343	Spar_7.456
OG0003282	rna2342	Spar_7.455
OG0003283	rna2341	Spar_7.454
OG0003284	rna6274	Spar_16.554
OG0003285	rna6277	Spar_16.557
OG0003286	rna4250	Spar_12.528
OG0003287	rna4245	Spar_12.524
OG0003288	rna4244	Spar_12.523
OG0003289	rna4243	Spar_12.522
OG0003290	rna884	Spar_4.220
OG0003291	rna6136	Spar_16.394
OG0003292	rna3371	Spar_10.387
OG0003294	rna165	Spar_2.78
OG0003295	rna164	Spar_2.77
OG0003296	rna3377	Spar_10.394
OG0003297	rna3360, rna6134	TCONS_novel_00000316_1-frame_3
OG0003298	rna3353	Spar_10.365
OG0003299	rna3351	Spar_10.363
OG0003300	rna6126	Spar_16.383
OG0003301	rna3347	Spar_10.359
OG0003302	rna3346	Spar_10.358
OG0003303	rna106	Spar_2.14
OG0003304	rna110	Spar_2.19
OG0003305	rna6117	Spar_16.373
OG0003306	rna6115	Spar_16.371
OG0003307	rna1712	Spar_5.290
OG0003308	rna1709	Spar_5.287
OG0003309	rna5270	Spar_15.33
OG0003310	rna4849	Spar_14.25
OG0003311	rna4847	Spar_14.23
OG0003312	rna5274	Spar_15.38
OG0003313	rna5280	Spar_15.44
OG0003314	rna3592	Spar_11.208
OG0003315	rna4495	Spar_13.182
OG0003316	rna4494	Spar_13.181
OG0003317	rna2853	Spar_9.37
OG0003318	rna5076	Spar_14.263
OG0003319	rna2852	Spar_9.36
OG0003320	rna5075	Spar_14.262
OG0003321	rna2851	Spar_9.35
OG0003322	rna5074	Spar_14.261
OG0003323	rna3633	Spar_11.256
OG0003324	rna2906	Spar_9.94
OG0003326	rna826	Spar_4.158
OG0003327	rna5145	Spar_14.349
